Condition,ReadCode,MedCode,ReadTerm
Early pregnancy loss, L041000 ,67699, Incomp spontaneous abortion + genital tract/pelvic infection
Early pregnancy loss, L043z00 ,68110, Unspecified inevitable abortion without complication
Early pregnancy loss, L044y00 ,68311, Incomplete inevitable abortion with OS complication
Early pregnancy loss, L040100 ,68511, Unspec spontaneous abortion + delayed/excessive haemorrhage
Early pregnancy loss, L040w00 ,68669, Unspec spontaneous abortion + other specified complication
Early pregnancy loss, L041x00 ,68740, Incomplete spontaneous abortion with complication NOS
Early pregnancy loss, L040y00 ,68938, Unspec spontaneous abortion without mention of complication
Early pregnancy loss, L040000 ,72307, Unspec spontaneous abortion + genital tract/pelvic infection
Early pregnancy loss, L044000 ,72459, Incomp inev abor comp by genital tract and pelvic infection
Early pregnancy loss, L044x00 ,72593, Incomplete inevitable abortion with unspecified complication
Early pregnancy loss, L044y11 ,92284, Incomplete inevitable miscarriage with other specified comp
Early pregnancy loss, L043x00 ,94270, Unspecified inevitable abortion with unspec complication
Early pregnancy loss, L042w00 ,94359, Complete spontaneous abortion + other specified complication
Early pregnancy loss, L044x11 ,94976, Incomplete inevitable miscarriage with unspecified comp
Early pregnancy loss, L044200 ,95625, Incomplete inevitable abortion complicated by embolism
Early pregnancy loss, L02..12 ,96949, Silent miscarriage
Early pregnancy loss, L043x11 ,99578, Unspecified inevitable miscarriage with unspec complication
Early pregnancy loss, L042000 ,99736, Complete spontaneous abortion + genital tract/pelvic infect
Early pregnancy loss, L040400 ,99955, Unspecified spontaneous abortion with metabolic disorder
Early pregnancy loss, L040x00 ,104747, Unspecified spontaneous abortion with complication NOS
Early pregnancy loss, L040500 ,105470, Unspecified spontaneous abortion with shock
Early pregnancy loss, L045100 ,107001, Complete inevitable abor comp by delayed or excessive haem
Early pregnancy loss, L043z11 ,107075, Unspecified inevitable miscarriage without complication
Early pregnancy loss, L042100 ,107171, Complete spontaneous abortion +delayed/excessive haemorrhage
Early pregnancy loss, L045211 ,107604, Complete inevitable miscarriage complicated by embolism
Early pregnancy loss, L045111 ,107976, Complete inevitable miscar comp by delayed or excessive haem
Early pregnancy loss, L045x11 ,108742, Complete inevitable miscarriage with unspecified comp
Early pregnancy loss, L043y11 ,109228, Unspecified inevitable miscarriage with OS complication
Early pregnancy loss, L044111 ,111306, Incomplete inev mis comp by delayed or excessive haemorrhage
Early pregnancy loss, L045000 ,112450, Complete inev abor comp by genital tract and pelvic infec
Early pregnancy loss, L043100 ,112579, Unspec inevit abortion comp by delayed or excessive haemorr
Early pregnancy loss, 7E08400 ,1748, Suction termination of pregnancy
Early pregnancy loss, L05..00 ,2187, Legally induced abortion
Early pregnancy loss, 7E06600 ,2924, Hysterotomy and termination of pregnancy
Early pregnancy loss, 7E08500 ,5357, Dilation of cervix and extraction termination of pregnancy
Early pregnancy loss, L051.12 ,6730, Surgical abortion - incomplete
Early pregnancy loss, 8H7W.00 ,8076, Refer to TOP counselling
Early pregnancy loss,6776.12,9199, TOP counselling
Early pregnancy loss, L051.00 ,12337, Legal abortion incomplete
Early pregnancy loss, 7E07113 ,16384, Curettage of uterus for termination of pregnancy NEC
Early pregnancy loss,6776.13,17294, Termination counselling
Early pregnancy loss, 7E07011 ,18944, Dilation cervix uteri & curettage for termination pregnancy
Early pregnancy loss, ZV25313 ,20621, [V]Admission for termination of pregnancy
Early pregnancy loss, ZV25311 ,20910, [V]Admission for termination of pregnancy (TOP)
Early pregnancy loss,6776,20933, Preg. termination counselling
Early pregnancy loss, 7E08411 ,21438, Vacuum termination of pregnancy
Early pregnancy loss, 7E0B100 ,23357, Intraamniotic injection of abortifacient NEC
Early pregnancy loss, L097100 ,23693," Readmission for retained produc of concept, legal abortion"
Early pregnancy loss, 9Ea..00 ,24303, Reason for termination of pregnancy
Early pregnancy loss, L051z00 ,28605, Incomplete legal abortion NOS
Early pregnancy loss, 7F02.11 ,30660, Feticide
Early pregnancy loss, L05..13 ,31431, Therapeutic abortion
Early pregnancy loss, L05z.00 ,33770, Legally induced abortion NOS
Early pregnancy loss, L0A4.00 ,33964," Failed medical abortion, without complication"
Early pregnancy loss, L050z00 ,38415, Unspecified legal abortion NOS
Early pregnancy loss, 7E0B400 ,38473, Insertion of prostaglandin abortifacient pessary
Early pregnancy loss, L08..00 ,39470, Failed attempted abortion
Early pregnancy loss, L051.11 ,39754, Medal abortion - incomplete
Early pregnancy loss, L050x00 ,41098, Unspecified legal abortion with complication NOS
Early pregnancy loss, L08z.00 ,41118, Failed attempted abortion NOS
Early pregnancy loss, L052.11 ,41379, Medical abortion - complete
Early pregnancy loss, L06..00 ,41606, Illegally induced abortion
Early pregnancy loss, 7E0B000 ,42880, Intraamniotic injection of prostaglandin
Early pregnancy loss, 7E07114 ,45862, Curettage of uterus for termination of pregnancy NEC
Early pregnancy loss, Q486.00 ,46448, Fetal death due to termination of pregnancy
Early pregnancy loss, L052.00 ,47298, Legal abortion complete
Early pregnancy loss, L0A1.00 ,47376, Failed medical abortion complic by genital tract/pelvic infn
Early pregnancy loss, L097200 ,47435," Readmission for retained produc of concept, illegal abortion"
Early pregnancy loss, L050w00 ,47931, Unspecified legal abortion with other specified complication
Early pregnancy loss, L06..12 ,49467, Self-induced abortion
Early pregnancy loss, L0A..00 ,49809, Failed attempted abortion
Early pregnancy loss, L052.12 ,49849, Surgical abortion - complete
Early pregnancy loss, L052y00 ,50612, Complete legal abortion with no mention of complication
Early pregnancy loss, L0A2.00 ,50903, Failed medical abortion comp by delayed/excessive haem'ge
Early pregnancy loss, ZV25B00 ,53201, [V]Admission for administration of abortifacient
Early pregnancy loss, L060z00 ,53229, Unspecified illegal abortion NOS
Early pregnancy loss, 7E0B500 ,55278, Insertion of abortifacient pessary NEC
Early pregnancy loss, L050.00 ,56822, Legal abortion unspecified
Early pregnancy loss, 7F02000 ,57408, Early selective feticide
Early pregnancy loss, 7F02.00 ,57651, Selective destruction of fetus
Early pregnancy loss, L052z00 ,58085, Complete legal abortion NOS
Early pregnancy loss, L0A3.00 ,59572," Failed medical abortion, complicated by embolism"
Early pregnancy loss, L05..11 ,60771, Elective abortion
Early pregnancy loss, 7F02200 ,64418, Selective feticide NEC
Early pregnancy loss, 7F02100 ,66377, Late selective feticide
Early pregnancy loss, L062.00 ,66561, Illegal abortion complete
Early pregnancy loss, L052x00 ,67076, Complete legal abortion with complication NOS
Early pregnancy loss, 7E0B.00 ,68683, Introduction of abortifacient into uterine cavity
Early pregnancy loss, L051100 ,68936, Incomplete legal abortion + delayed or excessive haemorrhage
Early pregnancy loss, L052100 ,69183, Complete legal abortion with delayed/excessive haemorrhage
Early pregnancy loss, L052000 ,69190, Complete legal abortion + genital tract or pelvic infection
Early pregnancy loss, 7F02z00 ,69435, Selective destruction of fetus NOS
Early pregnancy loss, 7E0B200 ,69453, Extraamniotic injection of prostaglandin
Early pregnancy loss, L050y00 ,70384, Unspecified legal abortion with no mention of complication
Early pregnancy loss, L06..11 ,71289, Criminal abortion
Early pregnancy loss, L060.00 ,71529, Illegal abortion unspecified
Early pregnancy loss, L061.00 ,72229, Illegal abortion incomplete
Early pregnancy loss, 7F02y00 ,72366, Other specified selective destruction of fetus
Early pregnancy loss, L051y00 ,73443, Incomplete legal abortion with no mention of complication
Early pregnancy loss, L050000 ,73445, Unspecified legal abortion + genital tract/pelvic infection
Early pregnancy loss, L061z00 ,94404, Incomplete illegal abortion NOS
Early pregnancy loss, L06z.00 ,96418, Illegally induced abortion NOS
Early pregnancy loss, L051w00 ,96652, Incomplete legal abortion with other specified complication
Early pregnancy loss, L062w00 ,97991, Complete illegal abortion with other specified complication
Early pregnancy loss, 9Ea0.00 ,98133, Risk life pregnant woman greater than if pregnancy terminatd
Early pregnancy loss, L051000 ,99195, Incomplete legal abortion + genital tract/pelvic infection
Early pregnancy loss, 7E0Bz00 ,99205, Introduction of abortifacient into uterine cavity NOS
Early pregnancy loss, L052w00 ,99590, Complete legal abortion with other specified complication
Early pregnancy loss, L062000 ,101050, Complete illegal abortion + genital tract/pelvic infection
Early pregnancy loss, L051700 ,101218, Incomplete medical abortion
Early pregnancy loss, 7E0B300 ,101959, Extraamniotic injection of abortifacient NEC
Early pregnancy loss, L08y.00 ,102090, Failed attempted abortion with no mention of complication
Early pregnancy loss,6776100,102648, Pre-termination counselling
Early pregnancy loss, L050200 ,102820, Unspecified legal abortion + damage to pelvic organs/tissues
Early pregnancy loss, Q48G.00 ,105006, Complication termination pregnancy affecting fetus newborn
Early pregnancy loss, 7E0By00 ,105048, Introduction of abortifacient into uterine cavity OS
Early pregnancy loss, L052500 ,105603, Complete legal abortion with shock
Early pregnancy loss, L050100 ,106491, Unspecified legal abortion + delayed/excessive haemorrhage
Early pregnancy loss, L08x.00 ,107159, Failed attempted abortion with complication NOS
Early pregnancy loss, 7F09y00 ,111746, Other specified destruction of fetus
Early pregnancy loss, L050300 ,112048, Unspecified legal abortion with renal failure
Early pregnancy loss, L050400 ,112049, Unspecified legal abortion with metabolic disorder
Early pregnancy loss, L050500 ,112050, Unspecified legal abortion with shock
Early pregnancy loss, L050600 ,112051, Unspecified legal abortion with embolism
Early pregnancy loss, L051200 ,112052, Incomplete legal abortion + damage to pelvic organs/tissues
Early pregnancy loss, L051300 ,112053, Incomplete legal abortion with renal failure
Early pregnancy loss, L051400 ,112054, Incomplete legal abortion with metabolic disorder
Early pregnancy loss, L051500 ,112055, Incomplete legal abortion with shock
Early pregnancy loss, L051600 ,112056, Incomplete legal abortion with embolism
Early pregnancy loss, L051x00 ,112057, Incomplete legal abortion with complication NOS
Early pregnancy loss, L052200 ,112058, Complete legal abortion + damage to pelvic organs or tissues
Early pregnancy loss, L052300 ,112059, Complete legal abortion with renal failure
Early pregnancy loss, L052400 ,112060, Complete legal abortion with metabolic disorder
Early pregnancy loss, L052600 ,112061, Complete legal abortion with embolism
Early pregnancy loss, L060000 ,112062, Unspec illegal abortion + genital tract or pelvic infection
Early pregnancy loss, L060100 ,112063, Unspec illegal abortion + delayed or excessive haemorrhage
Early pregnancy loss, L060200 ,112064, Unspecified illegal abortion + pelvic organ/tissue damage
Early pregnancy loss, L060300 ,112065, Unspecified illegal abortion with renal failure
Early pregnancy loss, L060400 ,112066, Unspecified illegal abortion with metabolic disorder
Early pregnancy loss, L060500 ,112067, Unspecified illegal abortion with shock
Early pregnancy loss, L060600 ,112068, Unspecified illegal abortion with embolism
Early pregnancy loss, L060w00 ,112069, Unspecified illegal abortion + other specified complication
Early pregnancy loss, L060x00 ,112070, Unspecified illegal abortion with complication NOS
Early pregnancy loss, L060y00 ,112071, Unspecified illegal abortion with no mention of complication
Early pregnancy loss, L061000 ,112072, Incomplete illegal abortion + genital tract/pelvic infection
Early pregnancy loss, L061100 ,112073, Incomplete illegal abortion + delayed/excessive haemorrhage
Early pregnancy loss, L061200 ,112074, Incomplete illegal abortion + pelvic organ/tissue damage
Early pregnancy loss, L061300 ,112075, Incomplete illegal abortion with renal failure
Early pregnancy loss, L061400 ,112076, Incomplete illegal abortion with metabolic disorder
Early pregnancy loss, L061500 ,112077, Incomplete illegal abortion with shock
Early pregnancy loss, L061600 ,112078, Incomplete illegal abortion with embolism
Early pregnancy loss, L061w00 ,112079, Incomplete illegal abortion + other specified complication
Early pregnancy loss, L061x00 ,112080, Incomplete illegal abortion with complication NOS
Early pregnancy loss, L061y00 ,112081, Incomplete illegal abortion with no mention of complication
Early pregnancy loss, L062100 ,112082, Complete illegal abortion + delayed or excessive haemorrhage
Early pregnancy loss, L062200 ,112083, Complete illegal abortion + pelvic organ/tissue damage
Early pregnancy loss, L062300 ,112084, Complete illegal abortion with renal failure
Early pregnancy loss, L062400 ,112085, Complete illegal abortion with metabolic disorder
Early pregnancy loss, L062500 ,112086, Complete illegal abortion with shock
Early pregnancy loss, L062600 ,112087, Complete illegal abortion with embolism
Early pregnancy loss, L062x00 ,112088, Complete illegal abortion with complication NOS
Early pregnancy loss, L062y00 ,112089, Complete illegal abortion with no mention of complication
Early pregnancy loss, L062z00 ,112090, Complete illegal abortion NOS
Early pregnancy loss, L080.00 ,112091, Failed attempted abortion + genital tract/pelvic infection
Early pregnancy loss, L081.00 ,112092, Failed attempted abortion + delayed or excessive haemorrhage
Early pregnancy loss, L082.00 ,112093, Failed attempted abortion + damage to pelvic organs/tissues
Early pregnancy loss, L083.00 ,112094, Failed attempted abortion with renal failure
Early pregnancy loss, L084.00 ,112095, Failed attempted abortion with metabolic disorder
Early pregnancy loss, L085.00 ,112096, Failed attempted abortion with shock
Early pregnancy loss, L086.00 ,112097, Failed attempted abortion with embolism
Early pregnancy loss, L08w.00 ,112098, Failed attempted abortion with other specified complication
Early pregnancy loss, Lyu0300 ,112134," [X]Failed medical abortion,wth other+unspcfied complications"
Early pregnancy loss, Lyu0400 ,112135," [X]Oth+unspcf failed inducd abort,complct gen tract+pelv inf"
Early pregnancy loss, Lyu0500 ,112136," [X]Oth+unspc fail induc abortn,complict/delay/exces h'morrhg"
Early pregnancy loss, Lyu0600 ,112137," [X]Other+unspcf failed induced abortion,complicated/embolism"
Early pregnancy loss, Lyu0700 ,112138," [X]Oth+unspcf failed inducd abortn,wth oth+unspcf complicatn"
Early pregnancy loss, Lyu0800 ,112139," [X]Other+unspcf failed induced abortion,without complication"
Early pregnancy loss, 7F09.00 ,112156, Destruction of fetus
Early pregnancy loss, 7F09z00 ,112157, Unspecified destruction of fetus
Early pregnancy loss, L05..12 ,255, Termination of pregnancy
Early pregnancy loss, 7E08600 ,1686, Termination of pregnancy NEC
Early pregnancy loss, L051711 ,102576, Incomplete termination of pregnancy
Early pregnancy loss, 8Cg..00 ,102635, Pregnancy termination care
Early pregnancy loss,6776000,102994, Post-termination counselling
Early pregnancy loss, L00..00 ,4530, Hydatidiform mole
Early pregnancy loss, 7E08700 ,5216, Dilation and curettage for removal of mole
Early pregnancy loss, L011.11 ,16738, Fleshy mole
Early pregnancy loss, L001.00 ,29019, Incomplete and partial hydatidiform mole
Early pregnancy loss, L00..12 ,36642, Vesicular mole
Early pregnancy loss, L002.00 ,38108, Complete hydatidiform mole
Early pregnancy loss, L011.00 ,38625, Carneous mole
Early pregnancy loss, L00..11 ,42173, Trophoblastic disease
Early pregnancy loss, L000.00 ,49331, Classical hydatidiform mole
Early pregnancy loss, B911012 ,101813, Invasive mole - placenta
Early pregnancy loss, B911100 ,106056, Epithelioid trophoblastic tumour
Early pregnancy loss, L010.00 ,5107, Blighted ovum
Early pregnancy loss, L010.11 ,48552, Anembryonic pregnancy
