Disease,ReadCode,MedCode,ReadTerm
ADHD and hyperkinetic disorders,9OlA.00,103937,ADHD monitoring invitation third letter
ADHD and hyperkinetic disorders,9Ol9.00,106362,ADHD monitoring invitation second letter
ADHD and hyperkinetic disorders,8BPT100,109779,Non-stimulant drug therapy for ADHD
ADHD and hyperkinetic disorders,8BPT000,110264,Stimulant drug therapy for ADHD
ADHD and hyperkinetic disorders,9Ngp000,111733,On stim drug ther ADHD (attention def hyperactivity disordr)
ADHD and hyperkinetic disorders,9Ngp100,115197,On non-stimulant drug therapy for ADHD
Adrenal insufficiency and Addison's disease,A176.00,35760,Tuberculosis of adrenal glands - Addison's disease
Adrenal insufficiency and Addison's disease,C154100,4481,Addison's disease
Adrenal insufficiency and Addison's disease,C154600,12227,Addisonian crisis
Adrenal insufficiency and Addison's disease,C154011,4042,Addisonian crisis
Adrenal insufficiency and Addison's disease,F395000,69198,Myopathy due to Addison's disease
Adrenal insufficiency and Addison's disease,C154z00,12396,Corticoadrenal insufficiency NOS
Adrenal insufficiency and Addison's disease,C154z12,20786,Adrenal insufficiency NEC
Adrenal insufficiency and Addison's disease,C154z11,28896,Adrenal hypofunction
Adrenal insufficiency and Addison's disease,C155.00,8782,Other adrenal hypofunction
Adrenal insufficiency and Addison's disease,C154000,21539,Acute adrenal insufficiency
Adrenal insufficiency and Addison's disease,C154.00,3113,Corticoadrenal insufficiency
Adrenal insufficiency and Addison's disease,C154012,42873,Adrenal crisis
Adrenal insufficiency and Addison's disease,7122000,67820,Bilateral adrenalectomy and transposition of adrenal tissue
Adrenal insufficiency and Addison's disease,7122100,40238,Bilateral adrenalectomy NEC
Adrenal insufficiency and Addison's disease,7122.00,29176,Excision of adrenal gland operations
Adrenal insufficiency and Addison's disease,C155z00,54838,Other adrenal hypofunction NOS
Alcohol dependence and related disease,136S.00,19494,Hazardous alcohol use
Alcohol dependence and related disease,136T.00,30695,Harmful alcohol use
Alcohol dependence and related disease,136W.00,94670,Alcohol misuse
Alcohol dependence and related disease,13Y8.00,18156,Alcoholics anonymous
Alcohol dependence and related disease,1462.00,8430,H/O: alcoholism
Alcohol dependence and related disease,1B1c.00,38061,Alcohol induced hallucinations
Alcohol dependence and related disease,66e..00,12442,Alcohol disorder monitoring
Alcohol dependence and related disease,66e0.00,32964,Alcohol abuse monitoring
Alcohol dependence and related disease,7P22100,56410,Delivery of rehabilitation for alcohol addiction
Alcohol dependence and related disease,8BA8.00,2083,Alcohol detoxification
Alcohol dependence and related disease,8CAv.00,97309,Advised to contact primary care alcohol worker
Alcohol dependence and related disease,8G32.00,29691,Aversion therapy - alcoholism
Alcohol dependence and related disease,8H35.00,21650,Admitted to alcohol detoxification centre
Alcohol dependence and related disease,8H7p.00,9849,Referral to community alcohol team
Alcohol dependence and related disease,8HkG.00,94553,Referral to specialist alcohol treatment service
Alcohol dependence and related disease,8HkJ.00,96993,Referral to alcohol brief intervention service
Alcohol dependence and related disease,9k1..00,11740,Alcohol misuse - enhanced services administration
Alcohol dependence and related disease,9k12.00,63529,Alcohol misuse - enhanced service completed
Alcohol dependence and related disease,9k1A.00,96053,Brief intervention for excessive alcohol consumptn completed
Alcohol dependence and related disease,9k1B.00,96054,Extended intervention for excessive alcohol consumptn complt
Alcohol dependence and related disease,9NN2.00,9489,Under care of community alcohol team
Alcohol dependence and related disease,C150500,65754,Alcohol-induced pseudo-Cushing's syndrome
Alcohol dependence and related disease,C251.11,4501,Wernicke's encephalopathy
Alcohol dependence and related disease,C253.00,11107,Wernicke's encephalopathy
Alcohol dependence and related disease,E01..00,16237,Alcoholic psychoses
Alcohol dependence and related disease,E010.00,16225,Alcohol withdrawal delirium
Alcohol dependence and related disease,E010.11,22277,DTs - delirium tremens
Alcohol dependence and related disease,E010.12,1476,Delirium tremens
Alcohol dependence and related disease,E011.00,20762,Alcohol amnestic syndrome
Alcohol dependence and related disease,E011000,4500,Korsakov's alcoholic psychosis
Alcohol dependence and related disease,E011100,11106,Korsakov's alcoholic psychosis with peripheral neuritis
Alcohol dependence and related disease,E011200,18636,Wernicke-Korsakov syndrome
Alcohol dependence and related disease,E011z00,41920,Alcohol amnestic syndrome NOS
Alcohol dependence and related disease,E012.00,54505,Other alcoholic dementia
Alcohol dependence and related disease,E012.11,27342,Alcoholic dementia NOS
Alcohol dependence and related disease,E012000,37946,Chronic alcoholic brain syndrome
Alcohol dependence and related disease,E013.00,25110,Alcohol withdrawal hallucinosis
Alcohol dependence and related disease,E014.00,57939,Pathological alcohol intoxication
Alcohol dependence and related disease,E015.00,30404,Alcoholic paranoia
Alcohol dependence and related disease,E01y.00,33670,Other alcoholic psychosis
Alcohol dependence and related disease,E01y000,2082,Alcohol withdrawal syndrome
Alcohol dependence and related disease,E01yz00,68111,Other alcoholic psychosis NOS
Alcohol dependence and related disease,E01z.00,67651,Alcoholic psychosis NOS
Alcohol dependence and related disease,E23..00,2084,Alcohol dependence syndrome
Alcohol dependence and related disease,E23..11,2081,Alcoholism
Alcohol dependence and related disease,E23..12,1399,Alcohol problem drinking
Alcohol dependence and related disease,E230.00,5740,Acute alcoholic intoxication in alcoholism
Alcohol dependence and related disease,E230.11,57714,Alcohol dependence with acute alcoholic intoxication
Alcohol dependence and related disease,E230000,40530,"Acute alcoholic intoxication, unspecified, in alcoholism"
Alcohol dependence and related disease,E230100,56947,Continuous acute alcoholic intoxication in alcoholism
Alcohol dependence and related disease,E230200,21624,Episodic acute alcoholic intoxication in alcoholism
Alcohol dependence and related disease,E230300,59574,"Acute alcoholic intoxication in remission, in alcoholism"
Alcohol dependence and related disease,E230z00,36296,Acute alcoholic intoxication in alcoholism NOS
Alcohol dependence and related disease,E231.00,31443,Chronic alcoholism
Alcohol dependence and related disease,E231.11,37605,Dipsomania
Alcohol dependence and related disease,E231000,43193,Unspecified chronic alcoholism
Alcohol dependence and related disease,E231100,24064,Continuous chronic alcoholism
Alcohol dependence and related disease,E231200,26106,Episodic chronic alcoholism
Alcohol dependence and related disease,E231300,24485,Chronic alcoholism in remission
Alcohol dependence and related disease,E231z00,33635,Chronic alcoholism NOS
Alcohol dependence and related disease,E23z.00,6169,Alcohol dependence syndrome NOS
Alcohol dependence and related disease,E250100,23610,"Nondependent alcohol abuse, continuous"
Alcohol dependence and related disease,E250200,12974,"Nondependent alcohol abuse, episodic"
Alcohol dependence and related disease,Eu10.00,5611,[X]Mental and behavioural disorders due to use of alcohol
Alcohol dependence and related disease,Eu10100,21879,[X]Mental and behav dis due to use of alcohol: harmful use
Alcohol dependence and related disease,Eu10200,39327,[X]Mental and behav dis due to use alcohol: dependence syndr
Alcohol dependence and related disease,Eu10211,28780,[X]Alcohol addiction
Alcohol dependence and related disease,Eu10212,5758,[X]Chronic alcoholism
Alcohol dependence and related disease,Eu10213,69691,[X]Dipsomania
Alcohol dependence and related disease,Eu10300,20514,[X]Mental and behav dis due to use alcohol: withdrawal state
Alcohol dependence and related disease,Eu10400,64101,[X]Men & behav dis due alcohl: withdrawl state with delirium
Alcohol dependence and related disease,Eu10411,17259,"[X]Delirium tremens, alcohol induced"
Alcohol dependence and related disease,Eu10500,12353,[X]Mental & behav dis due to use alcohol: psychotic disorder
Alcohol dependence and related disease,Eu10511,6467,[X]Alcoholic hallucinosis
Alcohol dependence and related disease,Eu10512,65932,[X]Alcoholic jealousy
Alcohol dependence and related disease,Eu10513,30162,[X]Alcoholic paranoia
Alcohol dependence and related disease,Eu10514,17607,[X]Alcoholic psychosis NOS
Alcohol dependence and related disease,Eu10600,39799,[X]Mental and behav dis due to use alcohol: amnesic syndrome
Alcohol dependence and related disease,Eu10611,11670,"[X]Korsakov's psychosis, alcohol induced"
Alcohol dependence and related disease,Eu10700,62000,[X]Men & behav dis due alcoh: resid & late-onset psychot dis
Alcohol dependence and related disease,Eu10711,26323,[X]Alcoholic dementia NOS
Alcohol dependence and related disease,Eu10712,37691,[X]Chronic alcoholic brain syndrome
Alcohol dependence and related disease,Eu10800,32927,[X]Alcohol withdrawal-induced seizure
Alcohol dependence and related disease,Eu10y00,45169,[X]Men & behav dis due to use alcohol: oth men & behav dis
Alcohol dependence and related disease,Eu10z00,64389,[X]Ment & behav dis due use alcohol: unsp ment & behav dis
Alcohol dependence and related disease,F11x000,47555,Cerebral degeneration due to alcoholism
Alcohol dependence and related disease,F11x011,36748,Alcoholic encephalopathy
Alcohol dependence and related disease,F144000,33839,Cerebellar ataxia due to alcoholism
Alcohol dependence and related disease,F25B.00,30604,Alcohol-induced epilepsy
Alcohol dependence and related disease,F375.00,2925,Alcoholic polyneuropathy
Alcohol dependence and related disease,F394100,31742,Alcoholic myopathy
Alcohol dependence and related disease,G555.00,4915,Alcoholic cardiomyopathy
Alcohol dependence and related disease,G852300,8363,Oesophageal varices in alcoholic cirrhosis of the liver
Alcohol dependence and related disease,J153.00,4506,Alcoholic gastritis
Alcohol dependence and related disease,J610.00,10691,Alcoholic fatty liver
Alcohol dependence and related disease,J611.00,3216,Acute alcoholic hepatitis
Alcohol dependence and related disease,J612.00,4743,Alcoholic cirrhosis of liver
Alcohol dependence and related disease,J612000,21713,Alcoholic fibrosis and sclerosis of liver
Alcohol dependence and related disease,J613.00,7885,Alcoholic liver damage unspecified
Alcohol dependence and related disease,J613000,17330,Alcoholic hepatic failure
Alcohol dependence and related disease,J617.00,7943,Alcoholic hepatitis
Alcohol dependence and related disease,J617000,7602,Chronic alcoholic hepatitis
Alcohol dependence and related disease,J670800,104611,Alcohol-induced acute pancreatitis
Alcohol dependence and related disease,J671000,24984,Alcohol-induced chronic pancreatitis
Alcohol dependence and related disease,Z191.00,41983,Alcohol detoxification
Alcohol dependence and related disease,Z191100,46677,Alcohol withdrawal regime
Alcohol dependence and related disease,Z191200,61383,Planned reduction of alcohol consumption
Alcohol dependence and related disease,Z191211,95181,Alcohol reduction programme
Alcohol dependence and related disease,Z4B1.00,30460,Alcoholism counselling
Alcohol dependence and related disease,ZV11300,7123,[V]Personal history of alcoholism
Alcohol dependence and related disease,ZV11311,16587,[V]Problems related to lifestyle alcohol use
Alcohol dependence and related disease,ZV57A00,8388,[V]Alcohol rehabilitation
Alcohol dependence and related disease,ZV6D600,8030,[V]Alcohol abuse counselling and surveillance
Alcohol dependence and related disease,136a.00,102665,Increasing risk drinking
Alcohol dependence and related disease,136K.00,12982,Alcohol intake above recommended sensible limits
Alcohol dependence and related disease,8BAs.00,110624,Alcohol relapse prevention
Alcohol dependence and related disease,8BAu.00,110494,Alcohol harm reduction programme
Alcohol dependence and related disease,8CdK.00,109668,Specialist alcohol treatment service signposted
Alcohol dependence and related disease,8HHe.00,12554,Referral to community drug and alcohol team
Alcohol dependence and related disease,8IAF.00,97261,Brief intervention for excessive alcohol consumption declined
Alcohol dependence and related disease,8IAJ.00,97680,Declined referral to specialist alcohol treatment service
Alcohol dependence and related disease,8IAt.00,102247,Extended intervention for excessive alcohol consumption declined
Alcohol dependence and related disease,8IEA.00,103459,Referral to community alcohol team declined
Alcohol dependence and related disease,8W2..00,109105,Referral to mental health services deferred until alcohol misuse resolved
Alcohol dependence and related disease,9k10.00,12496,Community detoxification registered
Alcohol dependence and related disease,9k11.00,35330,Alcohol consumption counselling
Alcohol dependence and related disease,9NgzH00,110382,Withdrawn from alcohol detoxification programme
Alcohol dependence and related disease,9NJz.00,108644,In-house alcohol detoxification
Alcohol dependence and related disease,2126C00,109108,Alcohol dependence resolved
Allergic and chronic rhinitis,14B1.00,9302,H/O: hay fever
Allergic and chronic rhinitis,H120000,28589,Chronic simple rhinitis
Allergic and chronic rhinitis,H120100,805,Chronic catarrhal rhinitis
Allergic and chronic rhinitis,H120200,15553,Chronic hypertrophic rhinitis
Allergic and chronic rhinitis,H120300,16441,Chronic atrophic rhinitis
Allergic and chronic rhinitis,H120400,16158,Chronic infective rhinitis
Allergic and chronic rhinitis,H120500,42556,Chronic ulcerative rhinitis
Allergic and chronic rhinitis,H120600,42065,Chronic membranous rhinitis
Allergic and chronic rhinitis,H120700,104543,Chronic fibrinous rhinitis
Allergic and chronic rhinitis,H120.00,774,Chronic rhinitis
Allergic and chronic rhinitis,H120z00,14645,Chronic rhinitis NOS
Allergic and chronic rhinitis,H13..11,10546,Chronic rhinosinusitis
Allergic and chronic rhinitis,H170.00,1838,Allergic rhinitis due to pollens
Allergic and chronic rhinitis,H170.11,121,Hay fever - pollens
Allergic and chronic rhinitis,H170.12,24163,Pollinosis
Allergic and chronic rhinitis,H171000,12382,Allergy to animal
Allergic and chronic rhinitis,H171100,95938,Dog allergy
Allergic and chronic rhinitis,H171.00,2372,Allergic rhinitis due to other allergens
Allergic and chronic rhinitis,H171.11,4861,Cat allergy
Allergic and chronic rhinitis,H171.12,13377,Dander (animal) allergy
Allergic and chronic rhinitis,H171.13,30375,Feather allergy
Allergic and chronic rhinitis,H171.14,16134,Hay fever - other allergen
Allergic and chronic rhinitis,H171.15,3162,House dust allergy
Allergic and chronic rhinitis,H171.16,1930,House dust mite allergy
Allergic and chronic rhinitis,H172.00,775,Allergic rhinitis due to unspecified allergen
Allergic and chronic rhinitis,H172.11,3798,Hay fever - unspecified allergen
Allergic and chronic rhinitis,H17..00,175,Allergic rhinitis
Allergic and chronic rhinitis,H17..11,1468,Perennial rhinitis
Allergic and chronic rhinitis,H17..12,18572,Allergic rhinosinusitis
Allergic and chronic rhinitis,H17z.00,964,Allergic rhinitis NOS
Allergic and chronic rhinitis,H18..00,1108,Vasomotor rhinitis
Allergic and chronic rhinitis,H330011,5627,Hay fever with asthma
Allergic and chronic rhinitis,H330.13,15248,Hay fever with asthma
Allergic and chronic rhinitis,Hyu2000,72490,[X]Other seasonal allergic rhinitis
Allergic and chronic rhinitis,Hyu2100,47599,[X]Other allergic rhinitis
Alopecia areata and scarring alopecia,M240100,685,Alopecia areata
Alopecia areata and scarring alopecia,M240111,60422,Ophiasis
Alopecia areata and scarring alopecia,M240B00,2449,Alopecia totalis
Alopecia areata and scarring alopecia,M240K00,2154,Alopecia universalis
Alopecia areata and scarring alopecia,M240U00,99217,Ophiasis
Alopecia areata and scarring alopecia,Myu6200,53782,[X]Other alopecia areata
Alopecia areata and scarring alopecia,M24X.00,9290,"Cicatricial alopecia, unspecified"
Alopecia areata and scarring alopecia,Myu6E00,111205,"[X]Cicatricial alopecia, unspecified"
Ankylosing spondylitis,2377.00,37400,O/E - ankyl.spondyl.chest def.
Ankylosing spondylitis,388p.00,93639,BASDAI - Bath ankylosing spondylitis disease activity index
Ankylosing spondylitis,N100.00,2184,Ankylosing spondylitis
Ankylosing spondylitis,N100.11,40946,Marie - Strumpell spondylitis
Ankylosing spondylitis,388p000,108252,Bath Ankylosing Spondylitis Functional Index
Ankylosing spondylitis,38QL.00,110024,Bath Ankylosing Spondylitis Metrology Index
Ankylosing spondylitis,N045000,42405,Juvenile ankylosing spondylitis
Anxiety and phobia,1466.00,3407,H/O: anxiety state
Anxiety and phobia,146G.00,11764,H/O: agoraphobia
Anxiety and phobia,1B1H.11,5347,Fear
Anxiety and phobia,1B1V.00,11890,C/O - panic attack
Anxiety and phobia,1Bb..00,18672,Specific fear
Anxiety and phobia,225J.00,19000,O/E - panic attack
Anxiety and phobia,225K.00,26331,O/E - fearful mood
Anxiety and phobia,285..00,15811,"Neurotic condition, insight present"
Anxiety and phobia,286..00,5274,Poor insight into neurotic condition
Anxiety and phobia,8G52.00,63521,Antiphobic therapy
Anxiety and phobia,8G94.00,9125,Anxiety management training
Anxiety and phobia,8HHp.00,28925,Referral for guided self-help for anxiety
Anxiety and phobia,9N54.00,53067,Encounter for fear
Anxiety and phobia,E2...00,9686,"Neurotic, personality and other nonpsychotic disorders"
Anxiety and phobia,E20..00,5249,Neurotic disorders
Anxiety and phobia,E200.00,636,Anxiety states
Anxiety and phobia,E200000,6939,Anxiety state unspecified
Anxiety and phobia,E200100,4069,Panic disorder
Anxiety and phobia,E200111,462,Panic attack
Anxiety and phobia,E200200,4659,Generalised anxiety disorder
Anxiety and phobia,E200300,655,Anxiety with depression
Anxiety and phobia,E200400,1758,Chronic anxiety
Anxiety and phobia,E200500,4634,Recurrent anxiety
Anxiety and phobia,E200z00,4534,Anxiety state NOS
Anxiety and phobia,E201B00,29322,Compensation neurosis
Anxiety and phobia,E202.00,1907,Phobic disorders
Anxiety and phobia,E202.11,16638,Social phobic disorders
Anxiety and phobia,E202.12,9944,Phobic anxiety
Anxiety and phobia,E202000,2300,Phobia unspecified
Anxiety and phobia,E202100,3076,Agoraphobia with panic attacks
Anxiety and phobia,E202200,12838,Agoraphobia without mention of panic attacks
Anxiety and phobia,E202300,16199,"Social phobia, fear of eating in public"
Anxiety and phobia,E202400,31957,"Social phobia, fear of public speaking"
Anxiety and phobia,E202500,18603,"Social phobia, fear of public washing"
Anxiety and phobia,E202600,28106,Acrophobia
Anxiety and phobia,E202700,28938,Animal phobia
Anxiety and phobia,E202800,1723,Claustrophobia
Anxiety and phobia,E202900,31672,Fear of crowds
Anxiety and phobia,E202A00,4167,Fear of flying
Anxiety and phobia,E202B00,1510,Cancer phobia
Anxiety and phobia,E202C00,2366,Dental phobia
Anxiety and phobia,E202D00,10390,Fear of death
Anxiety and phobia,E202E00,6071,Fear of pregnancy
Anxiety and phobia,E202z00,14729,Phobic disorder NOS
Anxiety and phobia,E206.00,5305,Depersonalisation syndrome
Anxiety and phobia,E207.00,966,Hypochondriasis
Anxiety and phobia,E20y100,3685,Writer's cramp neurosis
Anxiety and phobia,E20y200,39518,Other occupational neurosis
Anxiety and phobia,E20y300,72171,Psychasthenic neurosis
Anxiety and phobia,E20yz00,43050,Other neurotic disorder NOS
Anxiety and phobia,E20z.00,14780,Neurotic disorder NOS
Anxiety and phobia,E26y000,10001,Bruxism (teeth grinding)
Anxiety and phobia,E292000,6221,Separation anxiety disorder
Anxiety and phobia,E292100,23327,Adolescent emancipation disorder
Anxiety and phobia,E292200,54658,Early adult emancipation disorder
Anxiety and phobia,E292311,67304,Specific academic or work inhibition
Anxiety and phobia,E292400,56924,Adjustment reaction with anxious mood
Anxiety and phobia,Eu34111,8584,[X]Depressive neurosis
Anxiety and phobia,Eu34113,7737,[X]Neurotic depression
Anxiety and phobia,Eu34114,15220,[X]Persistant anxiety depression
Anxiety and phobia,Eu4..00,23808,"[X]Neurotic, stress - related and somoform disorders"
Anxiety and phobia,Eu40.00,9386,[X]Phobic anxiety disorders
Anxiety and phobia,Eu40000,2571,[X]Agoraphobia
Anxiety and phobia,Eu40011,16729,[X]Agoraphobia without history of panic disorder
Anxiety and phobia,Eu40012,14890,[X]Panic disorder with agoraphobia
Anxiety and phobia,Eu40100,11602,[X]Social phobias
Anxiety and phobia,Eu40112,42788,[X]Social neurosis
Anxiety and phobia,Eu40200,9785,[X]Specific (isolated) phobias
Anxiety and phobia,Eu40211,67965,[X]Acrophobia
Anxiety and phobia,Eu40212,18248,[X]Animal phobias
Anxiety and phobia,Eu40213,11280,[X]Claustrophobia
Anxiety and phobia,Eu40214,12635,[X]Simple phobia
Anxiety and phobia,Eu40300,12508,[X]Needle phobia
Anxiety and phobia,Eu40y00,27685,[X]Other phobic anxiety disorders
Anxiety and phobia,Eu40z00,34064,"[X]Phobic anxiety disorder, unspecified"
Anxiety and phobia,Eu40z11,7222,[X]Phobia NOS
Anxiety and phobia,Eu40z12,67898,[X]Phobic state NOS
Anxiety and phobia,Eu41.00,5385,[X]Other anxiety disorders
Anxiety and phobia,Eu41000,8205,[X]Panic disorder [episodic paroxysmal anxiety]
Anxiety and phobia,Eu41011,6408,[X]Panic attack
Anxiety and phobia,Eu41012,4081,[X]Panic state
Anxiety and phobia,Eu41100,10344,[X]Generalized anxiety disorder
Anxiety and phobia,Eu41111,962,[X]Anxiety neurosis
Anxiety and phobia,Eu41112,35825,[X]Anxiety reaction
Anxiety and phobia,Eu41113,50191,[X]Anxiety state
Anxiety and phobia,Eu41200,11913,[X]Mixed anxiety and depressive disorder
Anxiety and phobia,Eu41211,7749,[X]Mild anxiety depression
Anxiety and phobia,Eu41300,44321,[X]Other mixed anxiety disorders
Anxiety and phobia,Eu41y00,24066,[X]Other specified anxiety disorders
Anxiety and phobia,Eu41y11,28167,[X]Anxiety hysteria
Anxiety and phobia,Eu41z00,23838,"[X]Anxiety disorder, unspecified"
Anxiety and phobia,Eu41z11,25638,[X]Anxiety NOS
Anxiety and phobia,Eu46100,9265,[X]Depersonalization - derealization syndrome
Anxiety and phobia,Eu46y00,44331,[X]Other specified neurotic disorders
Anxiety and phobia,Eu46z00,49628,"[X]Neurotic disorder, unspecified"
Anxiety and phobia,Z481.00,25749,Phobia counselling
Anxiety and phobia,Z4L1.00,7999,Anxiety counselling
Anxiety and phobia,ZS7C700,99609,Post-traumatic mutism
Anxiety and phobia,ZV11200,51613,[V]Personal history of neurosis
Anxiety and phobia,8CAZ000,108107,Patient given advice about management of anxiety
Anxiety and phobia,8IH5300,114506,Referral for guided self-help for anxiety declined
Anxiety and phobia,8IH5700,113911,Referral for psychological management of anxiety declined
Anxiety and phobia,8T23.00,111085,Referral for psychological management of anxiety
Anxiety and phobia,Eu05400,20773,[X]Organic anxiety disorder
Anxiety and phobia,173f.00,107410,Anxiety about breathlessness
Anxiety and phobia,Eu94000,36500,[X]Elective mutism
Anxiety and phobia,Eu94011,31865,[X]Selective mutism
Anxiety and phobia,Eu45215,66806,[X]Nosophobia
Aortic aneurysm,7A11000,96654,Emerg repl aneurysm bifurc aorta by anast aorta to fem art
Aortic aneurysm,7A11200,69922,Emerg repl aneurysm bifurc aorta by anast aorta to iliac a
Aortic aneurysm,7A11211,92925,Y graft of abdominal Aortic aneurysm (emergency)
Aortic aneurysm,7A13.00,31613,Emergency replacement of aneurysmal segment of aorta
Aortic aneurysm,7A13.11,17220,Emergency repair of aortic aneurysm
Aortic aneurysm,7A13300,66232,Emerg replace aneurysm infrarenal aorta by anast aorta/aorta
Aortic aneurysm,7A13400,54192,Emerg replace aneurysm abdom aorta by anast aorta/aorta NEC
Aortic aneurysm,7A13411,63408,Tube graft abdominal Aortic aneurysm (emergency)
Aortic aneurysm,7A13y00,45477,Emergency replacement of aneurysmal segment of aorta OS
Aortic aneurysm,7A13z00,45474,Emergency replacement of aneurysmal segment of aorta NOS
Aortic aneurysm,G714.00,1867,Abdominal aortic aneurysm without mention of rupture
Aortic aneurysm,G714.11,17345,AAA - Abdominal aortic aneurysm without mention of rupture
Aortic aneurysm,G716.00,16034,Aortic aneurysm without mention of rupture NOS
Aortic aneurysm,G716000,40787,"Thoracoabdominal aortic aneurysm, without mention of rupture"
Aortic aneurysm,14AE.00,16993,H/O: aortic aneurysm
Aortic aneurysm,Gyu7100,102725,"[X]Aortic aneurysm of unspecified site, ruptured"
Aortic aneurysm,7A1B800,97217,Endovascul insert stent infrarenal abdominal aortic aneurysm
Aortic aneurysm,7A1B100,97030,Endovascular stenting of suprarenal aortic aneurysm
Aortic aneurysm,G713.00,17767,Abdominal aortic aneurysm which has ruptured
Aortic aneurysm,7A1C200,91462,Endov insertion of stent graft for thoracic aortic aneurysm
Aortic aneurysm,Gyu7200,102719,"[X]Aortic aneurysm of unspecified site, nonruptured"
Aortic aneurysm,G71..00,1735,Aortic aneurysm
Aortic aneurysm,7A1B000,70446,Endovascular stenting infrarenal abdominal aortic aneurysm
Aortic aneurysm,7A1BC00,99859,Endovas insert stent for aortic aneurysm of bifurcation NEC
Aortic aneurysm,7A14411,26232,Tube graft of Abdominal aortic aneurysm
Aortic aneurysm,7A1BA00,98542,Endovascular insertion of stent for thoracic aortic aneurysm
Aortic aneurysm,66f3.00,103613,Aortic aneurysm monitoring
Aortic aneurysm,7A11211,92925,Y graft of abdominal Aortic aneurysm (emergency)
Aortic aneurysm,7A1B600,100195,Endovascular stenting for aortic aneurysm of bifurcation NEC
Aortic aneurysm,G71z.00,6872,Aortic aneurysm NOS
Aortic aneurysm,G715000,11430,"Thoracoabdominal aortic aneurysm, ruptured"
Aortic aneurysm,G714200,101379,Infrarenal abdominal aortic aneurysm
Aortic aneurysm,G718.00,9759,Leaking abdominal aortic aneurysm
Aortic aneurysm,7A1B900,106780,Endovascular insertion stent for suprarenal aortic aneurysm
Aortic aneurysm,7A1B200,51061,Endovascular stenting of thoracic aortic aneurysm
Aortic aneurysm,G711.00,27563,Thoracic aortic aneurysm which has ruptured
Aortic aneurysm,G714100,28109,Inflammatory abdominal aortic aneurysm
Aortic aneurysm,G713.11,13572,Ruptured abdominal aortic aneurysm
Aortic aneurysm,G710.00,16521,Dissecting aortic aneurysm
Aortic aneurysm,G713000,63920,Ruptured suprarenal aortic aneurysm
Aortic aneurysm,G711.11,16800,Ruptured thoracic aortic aneurysm
Aortic aneurysm,7A11311,51166,Y graft abdominal Aortic aneurysm
Aortic aneurysm,G714000,45521,Juxtarenal aortic aneurysm
Aortic aneurysm,7A1C000,83577,Endovas ins stent graft for infrarenal abdom aortic aneurysm
Aortic aneurysm,7A14.11,1736,Aortic aneurysm repair
Aortic aneurysm,A930.00,62061,Syphilitic aortic aneurysm
Aortic aneurysm,G717.00,70260,Aortic aneurysm - syphilitic
Aortic aneurysm,G715.00,15304,Ruptured aortic aneurysm NOS
Aortic aneurysm,G712.00,23532,Thoracic aortic aneurysm without mention of rupture
Aortic aneurysm,7A1C100,94682,Endovas insert of stent graft for suprarenal aortic aneurysm
Aortic aneurysm,7A19400,33430,Operation on aneurysm of aorta NEC
