Disease,ReadCode,MedCode,ReadTerm
Primary Malignancy_Oro-pharyngeal,B007.00,37553,"Malignant neoplasm of lip, unspecified"
Primary Malignancy_Oro-pharyngeal,B00..00,14712,Malignant neoplasm of lip
Primary Malignancy_Oro-pharyngeal,B00..11,9984,Carcinoma of lip
Primary Malignancy_Oro-pharyngeal,B00z000,100906,"Malignant neoplasm of lip, unspecified, external"
Primary Malignancy_Oro-pharyngeal,B00z100,94251,"Malignant neoplasm of lip, unspecified, lipstick area"
Primary Malignancy_Oro-pharyngeal,B00zz00,69761,"Malignant neoplasm of lip, vermilion border NOS"
Primary Malignancy_Oro-pharyngeal,B010000,34409,Malignant neoplasm of base of tongue dorsal surface
Primary Malignancy_Oro-pharyngeal,B010.00,43431,Malignant neoplasm of base of tongue
Primary Malignancy_Oro-pharyngeal,B010.11,69671,Malignant neoplasm of posterior third of tongue
Primary Malignancy_Oro-pharyngeal,B010z00,91035,Malignant neoplasm of fixed part of tongue NOS
Primary Malignancy_Oro-pharyngeal,B011100,107258,Malignant neoplasm of midline of tongue
Primary Malignancy_Oro-pharyngeal,B011.00,43642,Malignant neoplasm of dorsal surface of tongue
Primary Malignancy_Oro-pharyngeal,B011z00,43781,Malignant neoplasm of dorsum of tongue NOS
Primary Malignancy_Oro-pharyngeal,B012.00,36161,"Malignant neoplasm of tongue, tip and lateral border"
Primary Malignancy_Oro-pharyngeal,B013000,102142,Malignant neoplasm of anterior 2/3 of tongue ventral surface
Primary Malignancy_Oro-pharyngeal,B013100,63979,Malignant neoplasm of frenulum linguae
Primary Malignancy_Oro-pharyngeal,B013.00,62840,Malignant neoplasm of ventral surface of tongue
Primary Malignancy_Oro-pharyngeal,B013z00,38488,Malignant neoplasm of ventral tongue surface NOS
Primary Malignancy_Oro-pharyngeal,B014.00,58121,Malignant neoplasm of anterior 2/3 of tongue unspecified
Primary Malignancy_Oro-pharyngeal,B015.00,37096,"Malignant neoplasm of tongue, junctional zone"
Primary Malignancy_Oro-pharyngeal,B016.00,24852,Malignant neoplasm of lingual tonsil
Primary Malignancy_Oro-pharyngeal,B017.00,47205,Malignant overlapping lesion of tongue
Primary Malignancy_Oro-pharyngeal,B01..00,10283,Malignant neoplasm of tongue
Primary Malignancy_Oro-pharyngeal,B01y.00,41530,Malignant neoplasm of other sites of tongue
Primary Malignancy_Oro-pharyngeal,B01z.00,40557,Malignant neoplasm of tongue NOS
Primary Malignancy_Oro-pharyngeal,B020.00,4388,Malignant neoplasm of parotid gland
Primary Malignancy_Oro-pharyngeal,B021.00,51786,Malignant neoplasm of submandibular gland
Primary Malignancy_Oro-pharyngeal,B022.00,70928,Malignant neoplasm of sublingual gland
Primary Malignancy_Oro-pharyngeal,B02..00,20292,Malignant neoplasm of major salivary glands
Primary Malignancy_Oro-pharyngeal,B02y.00,70696,Malignant neoplasm of other major salivary glands
Primary Malignancy_Oro-pharyngeal,B02z.00,50475,Malignant neoplasm of major salivary gland NOS
Primary Malignancy_Oro-pharyngeal,B030.00,32024,Malignant neoplasm of upper gum
Primary Malignancy_Oro-pharyngeal,B031.00,49360,Malignant neoplasm of lower gum
Primary Malignancy_Oro-pharyngeal,B03..00,43400,Malignant neoplasm of gum
Primary Malignancy_Oro-pharyngeal,B03y.00,101753,Malignant neoplasm of other sites of gum
Primary Malignancy_Oro-pharyngeal,B03z.00,93218,Malignant neoplasm of gum NOS
Primary Malignancy_Oro-pharyngeal,B040.00,45408,Malignant neoplasm of anterior portion of floor of mouth
Primary Malignancy_Oro-pharyngeal,B041.00,45986,Malignant neoplasm of lateral portion of floor of mouth
Primary Malignancy_Oro-pharyngeal,B042.00,17912,"Malignant neoplasm, overlapping lesion of floor of mouth"
Primary Malignancy_Oro-pharyngeal,B04..00,20092,Malignant neoplasm of floor of mouth
Primary Malignancy_Oro-pharyngeal,B04y.00,56709,Malignant neoplasm of other sites of floor of mouth
Primary Malignancy_Oro-pharyngeal,B04z.00,36716,Malignant neoplasm of floor of mouth NOS
Primary Malignancy_Oro-pharyngeal,B050.00,31364,Malignant neoplasm of cheek mucosa
Primary Malignancy_Oro-pharyngeal,B050.11,30402,Malignant neoplasm of buccal mucosa
Primary Malignancy_Oro-pharyngeal,B051000,95772,Malignant neoplasm of upper buccal sulcus
Primary Malignancy_Oro-pharyngeal,B051100,97530,Malignant neoplasm of lower buccal sulcus
Primary Malignancy_Oro-pharyngeal,B051.00,103796,Malignant neoplasm of vestibule of mouth
Primary Malignancy_Oro-pharyngeal,B052.00,37590,Malignant neoplasm of hard palate
Primary Malignancy_Oro-pharyngeal,B053.00,40292,Malignant neoplasm of soft palate
Primary Malignancy_Oro-pharyngeal,B054.00,37516,Malignant neoplasm of uvula
Primary Malignancy_Oro-pharyngeal,B055000,96003,Malignant neoplasm of junction of hard and soft palate
Primary Malignancy_Oro-pharyngeal,B055100,69951,Malignant neoplasm of roof of mouth
Primary Malignancy_Oro-pharyngeal,B055.00,70819,Malignant neoplasm of palate unspecified
Primary Malignancy_Oro-pharyngeal,B055z00,28559,Malignant neoplasm of palate NOS
Primary Malignancy_Oro-pharyngeal,B056.00,37724,Malignant neoplasm of retromolar area
Primary Malignancy_Oro-pharyngeal,B05..00,14792,Malignant neoplasm of other and unspecified parts of mouth
Primary Malignancy_Oro-pharyngeal,B05y.00,37916,Malignant neoplasm of other specified mouth parts
Primary Malignancy_Oro-pharyngeal,B05z.00,55015,Malignant neoplasm of mouth NOS
Primary Malignancy_Oro-pharyngeal,B060000,26448,Malignant neoplasm of faucial tonsil
Primary Malignancy_Oro-pharyngeal,B060100,101988,Malignant neoplasm of palatine tonsil
Primary Malignancy_Oro-pharyngeal,B060200,102151,Malignant neoplasm of overlapping lesion of tonsil
Primary Malignancy_Oro-pharyngeal,B060.00,16241,Malignant neoplasm of tonsil
Primary Malignancy_Oro-pharyngeal,B060z00,53884,Malignant neoplasm tonsil NOS
Primary Malignancy_Oro-pharyngeal,B061.00,24397,Malignant neoplasm of tonsillar fossa
Primary Malignancy_Oro-pharyngeal,B062000,51926,Malignant neoplasm of faucial pillar
Primary Malignancy_Oro-pharyngeal,B062100,99185,Malignant neoplasm of glossopalatine fold
Primary Malignancy_Oro-pharyngeal,B062200,61510,Malignant neoplasm of palatoglossal arch
Primary Malignancy_Oro-pharyngeal,B062300,93842,Malignant neoplasm of palatopharyngeal arch
Primary Malignancy_Oro-pharyngeal,B062.00,55066,Malignant neoplasm of tonsillar pillar
Primary Malignancy_Oro-pharyngeal,B062z00,100002,Malignant neoplasm of tonsillar fossa NOS
Primary Malignancy_Oro-pharyngeal,B063.00,39554,Malignant neoplasm of vallecula
Primary Malignancy_Oro-pharyngeal,B064000,26134,"Malignant neoplasm of epiglottis, free border"
Primary Malignancy_Oro-pharyngeal,B064100,91895,Malignant neoplasm of glossoepiglottic fold
Primary Malignancy_Oro-pharyngeal,B064.00,46728,Malignant neoplasm of anterior epiglottis
Primary Malignancy_Oro-pharyngeal,B064z00,73439,Malignant neoplasm of anterior epiglottis NOS
Primary Malignancy_Oro-pharyngeal,B065.00,48519,Malignant neoplasm of junctional region of epiglottis
Primary Malignancy_Oro-pharyngeal,B066.00,56355,Malignant neoplasm of lateral wall of oropharynx
Primary Malignancy_Oro-pharyngeal,B067.00,90124,Malignant neoplasm of posterior wall of oropharynx
Primary Malignancy_Oro-pharyngeal,B06..00,22893,Malignant neoplasm of oropharynx
Primary Malignancy_Oro-pharyngeal,B06y.00,67323,"Malignant neoplasm of oropharynx, other specified sites"
Primary Malignancy_Oro-pharyngeal,B06yz00,91037,Malignant neoplasm of other specified site of oropharynx NOS
Primary Malignancy_Oro-pharyngeal,B06z.00,43200,Malignant neoplasm of oropharynx NOS
Primary Malignancy_Oro-pharyngeal,B070.00,94390,Malignant neoplasm of roof of nasopharynx
Primary Malignancy_Oro-pharyngeal,B071000,33388,Malignant neoplasm of adenoid
Primary Malignancy_Oro-pharyngeal,B071100,46548,Malignant neoplasm of pharyngeal tonsil
Primary Malignancy_Oro-pharyngeal,B071.00,95429,Malignant neoplasm of posterior wall of nasopharynx
Primary Malignancy_Oro-pharyngeal,B071z00,96869,Malignant neoplasm of posterior wall of nasopharynx NOS
Primary Malignancy_Oro-pharyngeal,B072000,37940,Malignant neoplasm of pharyngeal recess
Primary Malignancy_Oro-pharyngeal,B072.00,59004,Malignant neoplasm of lateral wall of nasopharynx
Primary Malignancy_Oro-pharyngeal,B072z00,102205,Malignant neoplasm of lateral wall of nasopharynx NOS
Primary Malignancy_Oro-pharyngeal,B073100,106915,Malignant neoplasm of nasopharyngeal soft palate surface
Primary Malignancy_Oro-pharyngeal,B073200,99386,Malignant neoplasm posterior margin nasal septum and choanae
Primary Malignancy_Oro-pharyngeal,B073.00,44139,Malignant neoplasm of anterior wall of nasopharynx
Primary Malignancy_Oro-pharyngeal,B073z00,100918,Malignant neoplasm of anterior wall of nasopharynx NOS
Primary Malignancy_Oro-pharyngeal,B074.00,66422,"Malignant neoplasm, overlapping lesion of nasopharynx"
Primary Malignancy_Oro-pharyngeal,B07..00,24675,Malignant neoplasm of nasopharynx
Primary Malignancy_Oro-pharyngeal,B07y.00,55630,Malignant neoplasm of other specified site of nasopharynx
Primary Malignancy_Oro-pharyngeal,B07z.00,28665,Malignant neoplasm of nasopharynx NOS
Primary Malignancy_Oro-pharyngeal,B080.00,43548,Malignant neoplasm of postcricoid region
Primary Malignancy_Oro-pharyngeal,B081.00,39897,Malignant neoplasm of pyriform sinus
Primary Malignancy_Oro-pharyngeal,B082.00,57248,"Malignant neoplasm aryepiglottic fold, hypopharyngeal aspect"
Primary Malignancy_Oro-pharyngeal,B083.00,64462,Malignant neoplasm of posterior pharynx
Primary Malignancy_Oro-pharyngeal,B08..00,34012,Malignant neoplasm of hypopharynx
Primary Malignancy_Oro-pharyngeal,B08y.00,88362,Malignant neoplasm of other specified hypopharyngeal site
Primary Malignancy_Oro-pharyngeal,B08z.00,28451,Malignant neoplasm of hypopharynx NOS
Primary Malignancy_Oro-pharyngeal,B0...00,19415,"Malignant neoplasm of lip, oral cavity and pharynx"
Primary Malignancy_Oro-pharyngeal,B0...11,24374,"Carcinoma of lip, oral cavity and pharynx"
Primary Malignancy_Oro-pharyngeal,B0z0.00,16297,Malignant neoplasm of pharynx unspecified
Primary Malignancy_Oro-pharyngeal,B0z1.00,95016,Malignant neoplasm of Waldeyer's ring
Primary Malignancy_Oro-pharyngeal,B0z2.00,39084,Malignant neoplasm of laryngopharynx
Primary Malignancy_Oro-pharyngeal,B0z..00,46114,"Malig neop other/ill-defined sites lip, oral cavity, pharynx"
Primary Malignancy_Oro-pharyngeal,B0zy.00,49758,"Malignant neoplasm of other sites lip, oral cavity, pharynx"
Primary Malignancy_Oro-pharyngeal,B0zz.00,39430,"Malignant neoplasm of lip, oral cavity and pharynx NOS"
Primary Malignancy_Oro-pharyngeal,BB5y000,16902,[M]Basal cell adenocarcinoma
Primary Malignancy_Oro-pharyngeal,Byu0.00,58973,"[X]Malignant neoplasm of lip, oral cavity and pharynx"
Primary Malignancy_Oro-pharyngeal,ZV10019,99931,[V]Personal history of malignant neoplasm of tongue
Primary Malignancy_Oro-pharyngeal,ZV10y16,45803,[V]Personal history of malignant neoplasm of tongue
