Disease,ReadCode,MedCode,ReadTerm
Somatoform and dissociative disorders,E201511,33702,Fit - hysterical
Somatoform and dissociative disorders,E201611,46399,"Astasia - abasia, hysterical"
Somatoform and dissociative disorders,E201612,4143,Globus hystericus
Somatoform and dissociative disorders,E207.00,966,Hypochondriasis
Somatoform and dissociative disorders,E20y011,56941,Briquet's disorder
Somatoform and dissociative disorders,E27..00,52481,Psychogenic syndromes NEC
Somatoform and dissociative disorders,E275300,65173,Psychogenic rumination
Somatoform and dissociative disorders,E275400,3422,Psychogenic vomiting NOS
Somatoform and dissociative disorders,E275711,45362,Compulsive water drinking
Somatoform and dissociative disorders,E275700,26395,Psychogenic polydipsia
Somatoform and dissociative disorders,E27z.00,71355,Other and unspecified psychogenic syndrome NEC
Somatoform and dissociative disorders,E27zz00,24076,Psychogenic syndromes NOS
Somatoform and dissociative disorders,Eu44.11,35311,[X]Conversion hysteria
Somatoform and dissociative disorders,Eu44.12,52161,[X]Conversion reaction
Somatoform and dissociative disorders,Eu44.13,27588,[X]Hysteria
Somatoform and dissociative disorders,Eu44.14,28168,[X]Hysterical psychosis
Somatoform and dissociative disorders,Eu44411,12147,[X]Psychogenic aphonia
Somatoform and dissociative disorders,Eu44412,18801,[X]Psychogenic dysphonia
Somatoform and dissociative disorders,Eu44511,11354,[X]Pseudoseizures
Somatoform and dissociative disorders,Eu44611,50121,[X]Psychogenic deafness
Somatoform and dissociative disorders,Eu44y13,16988,[X]Psychogenic confusion
Somatoform and dissociative disorders,Eu44y14,68259,[X]Psychogenic twilight state
Somatoform and dissociative disorders,Eu45013,105477,[X]Briquet's disorder
Somatoform and dissociative disorders,Eu45011,23704,[X]Multiple psychosomatic disorder
Somatoform and dissociative disorders,Eu45111,34735,[X]Undifferentiated psychosomatic disorder
Somatoform and dissociative disorders,Eu45213,24264,[X]Hypochondriacal neurosis
Somatoform and dissociative disorders,Eu45214,10870,[X]Hypochondriasis
Somatoform and dissociative disorders,Eu45311,44269,[X]Cardiac neurosis
Somatoform and dissociative disorders,Eu45312,32632,[X]Da Costa's syndrome
Somatoform and dissociative disorders,Eu45313,63259,[X]Gastric neurosis
Somatoform and dissociative disorders,Eu45314,50793,[X]Neurocirculatory asthenia
Somatoform and dissociative disorders,Eu45316,12715,[X]Psychogenic cough
Somatoform and dissociative disorders,Eu45317,43316,[X]Psychogenic diarrhoea
Somatoform and dissociative disorders,Eu45318,16714,[X]Psychogenic dyspepsia
Somatoform and dissociative disorders,Eu45319,53122,[X]Psychogenic dysuria
Somatoform and dissociative disorders,Eu45320,47698,[X]Psychogenic flatulence
Somatoform and dissociative disorders,Eu45323,17081,[X]Psychogenic freq micturit
Somatoform and dissociative disorders,Eu45321,53737,[X]Psychogenic hiccough
Somatoform and dissociative disorders,Eu45322,12830,[X]Psychogenic hyperventilat
Somatoform and dissociative disorders,Eu45324,16560,[X]Psychogenic IBS
Somatoform and dissociative disorders,Eu45325,93067,[X]Psychogenic pylorospasm
Somatoform and dissociative disorders,Eu45411,54382,[X]Psychalgia
Somatoform and dissociative disorders,Eu45412,38521,[X]Psychogenic backache
Somatoform and dissociative disorders,Eu45413,29329,[X]Psychogenic headache
Somatoform and dissociative disorders,Eu45414,36040,[X]Somatoform pain disorder
Somatoform and dissociative disorders,Eu45511,100086,[X]Globus hystericus
Somatoform and dissociative disorders,Eu45y12,20906,[X]Globus hystericus
Somatoform and dissociative disorders,Eu45y11,46925,[X]Psychogenic dysmenorrhoea
Somatoform and dissociative disorders,Eu45y13,16679,[X]Psychogenic pruritis
Somatoform and dissociative disorders,Eu45y14,36009,[X]Psychogenic torticollis
Somatoform and dissociative disorders,Eu45y15,47570,[X]Teeth-grinding
Somatoform and dissociative disorders,Eu45z11,19242,[X]Psychosomatic disorder NOS
Somatoform and dissociative disorders,Eu46y11,100116,[X]Briquet's disorder
Somatoform and dissociative disorders,Eu46y14,61753,[X]Psychasthenia
Somatoform and dissociative disorders,Eu46y15,90597,[X]Psychasthenia neurosis
Somatoform and dissociative disorders,Eu46y16,44586,[X]Psychogenic syncope
Somatoform and dissociative disorders,Eu50511,6796,[X]Psychogenic vomiting
Somatoform and dissociative disorders,Eu52213,17639,[X]Psychogenic impotence
Somatoform and dissociative disorders,Eu52312,10550,[X]Psychogenic anorgasmy
Somatoform and dissociative disorders,Eu52511,30442,[X]Psychogenic vaginismus
Somatoform and dissociative disorders,Eu52611,37089,[X]Psychogenic dyspareunia
Somatoform and dissociative disorders,Eu5z.11,23675,[X]Psychogenic physiological dysfunction NOS
Somatoform and dissociative disorders,Eu6y111,31021,[X] Munchausens syndrome
Somatoform and dissociative disorders,Eu6y100,39353,"[X]Intentional production or feigning of symptoms or disabilities, either physical or psychological [factitious disorder]"
Somatoform and dissociative disorders,Eu6y200,46560,[X]Munchausen's by proxy
Somatoform and dissociative disorders,Eu6y300,107644,[X]Factitious disorder
Somatoform and dissociative disorders,Eu45400,30179,[X]Persistent somatoform pain disorder
