Disease,ReadCode,MedCode,ReadTerm
Fracture of hip,7K1Y000,107358,Remanip intracap fract neck fem and fix using nail or screw
Fracture of hip,7P20100,89434,Delivery of rehabilitation for hip fracture
Fracture of hip,S300000,39984,"Cls # prox femur, intracapsular section, unspecified"
Fracture of hip,S300100,69919,"Closed fracture proximal femur, transepiphyseal"
Fracture of hip,S300200,65690,"Closed fracture proximal femur, midcervical section"
Fracture of hip,S300300,52194,"Closed fracture proximal femur, basicervical"
Fracture of hip,S300311,51861,"Closed fracture, base of neck of femur"
Fracture of hip,S300400,36391,Closed fracture head of femur
Fracture of hip,S300500,17019,"Cls # prox femur, subcapital, Garden grade unspec."
Fracture of hip,S300600,34351,"Closed fracture proximal femur, subcapital, Garden grade I"
Fracture of hip,S300700,33957,"Closed fracture proximal femur, subcapital, Garden grade II"
Fracture of hip,S300800,36599,"Closed fracture proximal femur, subcapital, Garden grade III"
Fracture of hip,S300900,34078,"Closed fracture proximal femur, subcapital, Garden grade IV"
Fracture of hip,S300A00,45779,"Closed fracture of femur, upper epiphysis"
Fracture of hip,S300.00,38489,"Closed fracture proximal femur, transcervical"
Fracture of hip,S300y00,49209,"Closed fracture proximal femur, other transcervical"
Fracture of hip,S300y11,68229,"Closed fracture of femur, subcapital"
Fracture of hip,S300z00,62966,"Closed fracture proximal femur, transcervical, NOS"
Fracture of hip,S301000,50727,"Opn # proximal femur, intracapsular section, unspecified"
Fracture of hip,S301100,72138,"Open fracture proximal femur, transepiphyseal"
Fracture of hip,S301311,100771,Open fracture base of neck of femur
Fracture of hip,S301400,73210,"Open fracture head, femur"
Fracture of hip,S301500,38878,"Open fracture proximal femur,subcapital, Garden grade unspec"
Fracture of hip,S301600,60885,"Open fracture proximal femur,subcapital, Garden grade I"
Fracture of hip,S301700,67394,"Open fracture proximal femur,subcapital, Garden grade II"
Fracture of hip,S301800,23803,"Open fracture proximal femur,subcapital, Garden grade III"
Fracture of hip,S301900,51999,"Open fracture proximal femur,subcapital, Garden grade IV"
Fracture of hip,S301A00,96518,"Open fracture of femur, upper epiphysis"
Fracture of hip,S301.00,73981,"Open fracture proximal femur, transcervical"
Fracture of hip,S301y00,68668,"Open fracture proximal femur, other transcervical"
Fracture of hip,S301y11,73234,"Open fracture of femur, subcapital"
Fracture of hip,S302000,19117,"Cls # proximal femur, trochanteric section, unspecified"
Fracture of hip,S302011,19387,"Closed fracture of femur, greater trochanter"
Fracture of hip,S302012,48337,"Closed fracture of femur, lesser trochanter"
Fracture of hip,S302100,45141,"Closed fracture proximal femur, intertrochanteric, two part"
Fracture of hip,S302200,29145,"Closed fracture proximal femur, subtrochanteric"
Fracture of hip,S302300,51216,"Cls # proximal femur, intertrochanteric, comminuted"
Fracture of hip,S302400,8648,"Closed fracture of femur, intertrochanteric"
Fracture of hip,S302.00,5301,"Closed fracture of proximal femur, pertrochanteric"
Fracture of hip,S302z00,44735,"Cls # of proximal femur, pertrochanteric section, NOS"
Fracture of hip,S303000,67633,"Open # of proximal femur, trochanteric section, unspecified"
Fracture of hip,S303011,96644,"Open fracture of femur, greater trochanter"
Fracture of hip,S303100,101567,"Open fracture proximal femur, intertrochanteric, two part"
Fracture of hip,S303200,71282,"Open fracture proximal femur, subtrochanteric"
Fracture of hip,S303300,97971,"Open fracture proximal femur, intertrochanteric, comminuted"
Fracture of hip,S303400,39396,"Open fracture of femur, intertrochanteric"
Fracture of hip,S303.00,61733,"Open fracture of proximal femur, pertrochanteric"
Fracture of hip,S303z00,70479,"Open fracture of proximal femur, pertrochanteric, NOS"
Fracture of hip,S304.00,28965,Pertrochanteric fracture
Fracture of hip,S305.00,8243,Subtrochanteric fracture
Fracture of hip,S30..00,2225,Fracture of neck of femur
Fracture of hip,S30..11,1994,Hip fracture
Fracture of hip,S30w.00,24276,Closed fracture of unspecified proximal femur
Fracture of hip,S30x.00,58642,Open fracture of unspecified proximal femur
Fracture of hip,S30y.00,18273,Closed fracture of neck of femur NOS
Fracture of hip,S30y.11,10570,Hip fracture NOS
Fracture of hip,S30z.00,38054,Open fracture of neck of femur NOS
Fracture of hip,S4E0.00,40267,"Closed fracture-dislocation, hip joint"
Fracture of hip,S4E1.00,58720,"Open fracture-dislocation, hip joint"
Fracture of hip,S4E2.00,93374,"Closed fracture-subluxation, hip joint"
Fracture of hip,S4E..00,24587,Fracture-dislocation or subluxation hip
Fracture of hip,SC03.00,47917,Late effect of fracture neck of femur
