Disease,ReadCode,MedCode,ReadTerm
Secondary malignancy and metastasis,1D18.00,8600,Pain from metastases
Secondary malignancy and metastasis,BB13.11,9366,[M]Secondary carcinoma
Secondary malignancy and metastasis,B582600,9505,Secondary malignant neoplasm of skin of breast
Secondary malignancy and metastasis,B590.00,13569,Disseminated malignancy NOS
Secondary malignancy and metastasis,B58z.00,16500,Secondary malignant neoplasm of other specified site NOS
Secondary malignancy and metastasis,B58y000,16760,Secondary malignant neoplasm of breast
Secondary malignancy and metastasis,B58y.00,18616,Secondary malignant neoplasm of other specified sites
Secondary malignancy and metastasis,B582.00,19945,Secondary malignant neoplasm of skin
Secondary malignancy and metastasis,B58y500,21590,Secondary malignant neoplasm of prostate
Secondary malignancy and metastasis,B581100,22146,Secondary malignant neoplasm of bladder
Secondary malignancy and metastasis,B58yz00,22524,Secondary malignant neoplasm of other specified site NOS
Secondary malignancy and metastasis,BB2B.00,24293,"[M]Squamous cell carcinoma, metastatic NOS"
Secondary malignancy and metastasis,B57..12,24301,Secondary carcinoma of respiratory and/or digestive systems
Secondary malignancy and metastasis,B58..11,27651,Secondary carcinoma of other specified sites
Secondary malignancy and metastasis,B58y600,34145,Secondary malignant neoplasm of testis
Secondary malignancy and metastasis,B57..00,35053,Secondary malig neop of respiratory and digestive systems
Secondary malignancy and metastasis,B582200,35999,Secondary malignant neoplasm of skin of neck
Secondary malignancy and metastasis,B582300,41144,Secondary malignant neoplasm of skin of trunk
Secondary malignancy and metastasis,B582000,43930,Secondary malignant neoplasm of skin of head
Secondary malignancy and metastasis,B586.00,44615,Secondary malignant neoplasm of ovary
Secondary malignancy and metastasis,B58y900,45824,Secondary malignant neoplasm of tongue
Secondary malignancy and metastasis,B582500,48828,Secondary malignant neoplasm of skin of hip and leg
Secondary malignancy and metastasis,5136.00,48991,X-ray metastasis control
Secondary malignancy and metastasis,B58y700,49145,Secondary malignant neoplasm of penis
Secondary malignancy and metastasis,B571.00,51551,Secondary malignant neoplasm of mediastinum
Secondary malignancy and metastasis,B581200,53528,Secondary malignant neoplasm of urethra
Secondary malignancy and metastasis,B584.00,54120,Secondary malignant neoplasm of other part of nervous system
Secondary malignancy and metastasis,ByuC700,54253,[X]Secondary malignant neoplasm of other specified sites
Secondary malignancy and metastasis,B594.00,54679,Secondary malignant neoplasm of unknown site
Secondary malignancy and metastasis,BB85100,54874,[M]Metastatic signet ring cell carcinoma
Secondary malignancy and metastasis,B58y100,55090,Secondary malignant neoplasm of uterus
Secondary malignancy and metastasis,B582z00,55096,Secondary malignant neoplasm of skin NOS
Secondary malignancy and metastasis,B57y.00,56345,Secondary malignant neoplasm of other digestive organ
Secondary malignancy and metastasis,ByuC300,57481,[X]Secondary malignant neoplasm/oth+unspc respiratory organs
Secondary malignancy and metastasis,B581000,60134,Secondary malignant neoplasm of ureter
Secondary malignancy and metastasis,B58y400,60335,Secondary malignant neoplasm of vulva
Secondary malignancy and metastasis,B573.00,62584,Secondary malignant neoplasm of other respiratory organs
Secondary malignancy and metastasis,B581z00,62828,Secondary malignant neoplasm of other urinary organ NOS
Secondary malignancy and metastasis,B582400,63896,Secondary malignant neoplasm of skin of shoulder and arm
Secondary malignancy and metastasis,B58y411,65490,Secondary cancer of the vulva
Secondary malignancy and metastasis,B57z.00,66083,Secondary malig neop of respiratory or digestive system NOS
Secondary malignancy and metastasis,ByuC600,68332,[X]2ndry malignant neoplasm/oth+unspec parts/nervous system
Secondary malignancy and metastasis,B58y300,70736,Secondary malignant neoplasm of vagina
Secondary malignancy and metastasis,B581.00,73213,Secondary malignant neoplasm of other urinary organs
Secondary malignancy and metastasis,B58y200,73616,Secondary malignant neoplasm of cervix uteri
Secondary malignancy and metastasis,ByuC400,88022,[X]Secondary malignant neoplasm/oth+unspcfd digestive organs
Secondary malignancy and metastasis,ByuC500,97091,[X]2ndry malignant neoplasm/bladder+oth+unsp urinary organs
Secondary malignancy and metastasis,B58y211,97832,Secondary cancer of the cervix
Secondary malignancy and metastasis,B582100,100296,Secondary malignant neoplasm of skin of face
Secondary malignancy and metastasis,B58y800,104480,Secondary malignant neoplasm of epididymis and vas deferens
Secondary malignancy and metastasis,BBy2.00,104699,"[M]No microscopic confirmation tumour, clinically metastatic"
Secondary malignancy and metastasis,B572.00,16213,Secondary malignant neoplasm of pleura
Secondary malignancy and metastasis,B576200,8154,Malignant ascites
Secondary malignancy and metastasis,B576100,27391,Secondary malignant neoplasm of peritoneum
Secondary malignancy and metastasis,B576000,35364,Secondary malignant neoplasm of retroperitoneum
Secondary malignancy and metastasis,B576.00,67396,Secondary malig neop of retroperitoneum and peritoneum
Secondary malignancy and metastasis,B576z00,97672,Secondary malig neop of retroperitoneum or peritoneum NOS
