Disease,ReadCode,MedCode,ReadTerm
Osteoarthritis (excl spine),N05zK00,34023,"Osteoarthritis NOS, of sacro-iliac joint"
Osteoarthritis (excl spine),N05zL00,2487,"Osteoarthritis NOS, of knee"
Osteoarthritis (excl spine),N05zM00,70425,"Osteoarthritis NOS, of tibio-fibular joint"
Osteoarthritis (excl spine),N05z.00,5776,Osteoarthritis NOS
Osteoarthritis (excl spine),N05z.11,1509,Joint degeneration
Osteoarthritis (excl spine),N05zN00,8202,"Osteoarthritis NOS, of ankle"
Osteoarthritis (excl spine),N05zP00,40972,"Osteoarthritis NOS, of subtalar joint"
Osteoarthritis (excl spine),N05zQ00,55388,"Osteoarthritis NOS, of talonavicular joint"
Osteoarthritis (excl spine),N05zR00,54350,"Osteoarthritis NOS, of other tarsal joint"
Osteoarthritis (excl spine),N05zS00,6887,"Osteoarthritis NOS, of 1st MTP joint"
Osteoarthritis (excl spine),N05zT00,9010,"Osteoarthritis NOS, of lesser MTP joint"
Osteoarthritis (excl spine),N05zU00,27834,"Osteoarthritis NOS, of IP joint of toe"
Osteoarthritis (excl spine),N05zz00,27972,Osteoarthritis NOS
Osteoarthritis (excl spine),Nyu2000,53741,[X]Other polyarthrosis
Osteoarthritis (excl spine),Nyu2100,10854,[X]Other primary coxarthrosis
Osteoarthritis (excl spine),Nyu2200,102990,[X]Other dysplastic coxarthrosis
Osteoarthritis (excl spine),Nyu2400,73948,"[X]Other secondary coxarthrosis, bilateral"
Osteoarthritis (excl spine),Nyu2500,43474,[X]Other primary gonarthrosis
Osteoarthritis (excl spine),Nyu2511,24079,[X] Unilateral primary gonarthrosis
Osteoarthritis (excl spine),Nyu2700,73952,"[X]Other secondary gonarthrosis, bilateral"
Osteoarthritis (excl spine),Nyu2800,73930,[X]Other secondary gonarthrosis
Osteoarthritis (excl spine),Nyu2811,24145,[X] Unilateral secondary gonarthrosis
Osteoarthritis (excl spine),Nyu2900,106205,[X]Other primary arthrosis of first carpometacarpal joint
Osteoarthritis (excl spine),Nyu2D00,51360,[X]Other specified arthrosis
Osteoarthritis (excl spine),Nyu2E00,99918,[X]Other secondary coxarthrosis
Osteoarthritis (excl spine),Nyu2E11,24326,[X] Unilateral secondary coxarthrosis
Osteoarthritis (excl spine),Nyu2.00,18795,[X]Arthrosis
Osteoarthritis (excl spine),N05z211,639,Elbow osteoarthritis NOS
Osteoarthritis (excl spine),N05z311,15206,Wrist osteoarthritis NOS
Osteoarthritis (excl spine),N05z300,24152,"Osteoarthritis NOS, of the forearm"
Osteoarthritis (excl spine),N054300,112556,"Oligoarticular osteoarthritis, unspecified, of forearm"
