Disease,ReadCode,MedCode,ReadTerm
Hodgkin Lymphoma,BBj1000,65584,"[M]Hodgkin,s disease, lymphocytic predominance, diffuse"
Hodgkin Lymphoma,BBj1100,31537,"[M]Hodgkin,s disease, lymphocytic predominance, nodular"
Hodgkin Lymphoma,BBj1.00,56041,"[M]Hodgkin's disease, lymphocytic predominance"
Hodgkin Lymphoma,BBj2.00,51285,"[M]Hodgkin's disease, mixed cellularity"
Hodgkin Lymphoma,BBj4.00,96183,"[M]Hodgkin's disease,lymphocytic depletion,diffuse fibrosis"
Hodgkin Lymphoma,BBj6000,40508,"[M]Hodgkin,s disease, nodular sclerosis, lymphocytic predom"
Hodgkin Lymphoma,BBj6100,64343,"[M]Hodgkin,s disease, nodular sclerosis, mixed cellularity"
Hodgkin Lymphoma,BBj6200,31741,"[M]Hodgkin,s disease, nodular sclerosis, lymphocytic deplet"
Hodgkin Lymphoma,BBj6.00,42198,"[M]Hodgkin's disease, nodular sclerosis NOS"
Hodgkin Lymphoma,BBj7.00,99200,"[M]Hodgkin's disease, nodular sclerosis, cellular phase"
Hodgkin Lymphoma,BBj9.00,89230,[M]Hodgkin's granuloma
Hodgkin Lymphoma,BBj..00,20710,[M]Hodgkin's disease
Hodgkin Lymphoma,BBjz.00,42769,[M]Hodgkin's disease NOS
Hodgkin Lymphoma,ByuD000,43415,[X]Other Hodgkin's disease
Hodgkin Lymphoma,ZV10711,40561,[V]Personal history of Hodgkin's disease
