Disease,ReadCode,MedCode,ReadTerm
Diabetes,C109E12,44779,Type 2 diabetes mellitus with diabetic cataract
Diabetes,C109F11,54899,Type II diabetes mellitus with peripheral angiopathy
Diabetes,C109F12,60699,Type 2 diabetes mellitus with peripheral angiopathy
Diabetes,C109G00,24693,Non-insulin dependent diabetes mellitus with arthropathy
Diabetes,C109G11,18143,Type II diabetes mellitus with arthropathy
Diabetes,C109G12,49869,Type 2 diabetes mellitus with arthropathy
Diabetes,C109H00,40962,Non-insulin dependent d m with neuropathic arthropathy
Diabetes,C109H11,47816,Type II diabetes mellitus with neuropathic arthropathy
Diabetes,C109H12,66965,Type 2 diabetes mellitus with neuropathic arthropathy
Diabetes,C109J00,18278,Insulin treated Type 2 diabetes mellitus
Diabetes,C109J11,37648,Insulin treated non-insulin dependent diabetes mellitus
Diabetes,C109J12,18264,Insulin treated Type II diabetes mellitus
Diabetes,C109K00,36633,Hyperosmolar non-ketotic state in type 2 diabetes mellitus
Diabetes,C10A.00,52236,Malnutrition-related diabetes mellitus
Diabetes,C10A000,66675,Malnutrition-related diabetes mellitus with coma
Diabetes,C10A100,33969,Malnutrition-related diabetes mellitus with ketoacidosis
Diabetes,C10A500,100347,Malnutritn-relat diabetes melitus wth periph circul complctn
Diabetes,C10C.00,43453,Diabetes mellitus autosomal dominant
Diabetes,C10C.11,46624,Maturity onset diabetes in youth
Diabetes,C10C.12,98392,Maturity onset diabetes in youth type 1
Diabetes,C10D.00,36695,Diabetes mellitus autosomal dominant type 2
Diabetes,C10D.11,59991,Maturity onset diabetes in youth type 2
Diabetes,C10E.00,1549,Type 1 diabetes mellitus
Diabetes,C10E.11,12455,Type I diabetes mellitus
Diabetes,C10E.12,51261,Insulin dependent diabetes mellitus
Diabetes,C10E000,47582,Type 1 diabetes mellitus with renal complications
Diabetes,C10E012,102946,Insulin-dependent diabetes mellitus with renal complications
Diabetes,C10E100,47649,Type 1 diabetes mellitus with ophthalmic complications
Diabetes,C10E111,99311,Type I diabetes mellitus with ophthalmic complications
Diabetes,C10E112,98071,Insulin-dependent diabetes mellitus with ophthalmic comps
Diabetes,C10E200,42831,Type 1 diabetes mellitus with neurological complications
Diabetes,C10E212,101735,Insulin-dependent diabetes mellitus with neurological comps
Diabetes,C10E300,47650,Type 1 diabetes mellitus with multiple complications
Diabetes,C10E311,91942,Type I diabetes mellitus with multiple complications
Diabetes,C10E312,45276,Insulin dependent diabetes mellitus with multiple complicat
Diabetes,C10E400,43921,Unstable type 1 diabetes mellitus
Diabetes,C10E411,49949,Unstable type I diabetes mellitus
Diabetes,C10E412,54600,Unstable insulin dependent diabetes mellitus
Diabetes,C10E500,18683,Type 1 diabetes mellitus with ulcer
Diabetes,C10E511,93878,Type I diabetes mellitus with ulcer
Diabetes,C10E512,98704,Insulin dependent diabetes mellitus with ulcer
Diabetes,C10E600,69993,Type 1 diabetes mellitus with gangrene
Diabetes,C10E611,102112,Type I diabetes mellitus with gangrene
Diabetes,C10E612,109051,Insulin dependent diabetes mellitus with gangrene
Diabetes,C10E700,18387,Type 1 diabetes mellitus with retinopathy
Diabetes,C10E711,95343,Type I diabetes mellitus with retinopathy
Diabetes,C10E712,93875,Insulin dependent diabetes mellitus with retinopathy
Diabetes,C10E800,35288,Type 1 diabetes mellitus - poor control
Diabetes,C10E811,105337,Type I diabetes mellitus - poor control
Diabetes,C10E812,72702,Insulin dependent diabetes mellitus - poor control
Diabetes,C10E900,40682,Type 1 diabetes mellitus maturity onset
Diabetes,C10E911,96235,Type I diabetes mellitus maturity onset
Diabetes,C10E912,97849,Insulin dependent diabetes maturity onset
Diabetes,C10EA00,69676,Type 1 diabetes mellitus without complication
Diabetes,C10EA11,62613,Type I diabetes mellitus without complication
Diabetes,C10EA12,99719,Insulin-dependent diabetes without complication
Diabetes,C10EB00,68105,Type 1 diabetes mellitus with mononeuropathy
Diabetes,C10EC00,46301,Type 1 diabetes mellitus with polyneuropathy
Diabetes,C10EC11,91943,Type I diabetes mellitus with polyneuropathy
Diabetes,C10EC12,101311,Insulin dependent diabetes mellitus with polyneuropathy
Diabetes,C10ED00,10418,Type 1 diabetes mellitus with nephropathy
Diabetes,C10ED12,102163,Insulin dependent diabetes mellitus with nephropathy
Diabetes,C10EE00,39070,Type 1 diabetes mellitus with hypoglycaemic coma
Diabetes,C10EE12,99716,Insulin dependent diabetes mellitus with hypoglycaemic coma
Diabetes,C10EF00,49554,Type 1 diabetes mellitus with diabetic cataract
Diabetes,C10EF12,100770,Insulin dependent diabetes mellitus with diabetic cataract
Diabetes,C10EG00,93468,Type 1 diabetes mellitus with peripheral angiopathy
Diabetes,C10EH00,18642,Type 1 diabetes mellitus with arthropathy
Diabetes,C10EJ00,54008,Type 1 diabetes mellitus with neuropathic arthropathy
Diabetes,C10EK00,30323,Type 1 diabetes mellitus with persistent proteinuria
Diabetes,C10EL00,30294,Type 1 diabetes mellitus with persistent microalbuminuria
Diabetes,C10EL11,102620,Type I diabetes mellitus with persistent microalbuminuria
Diabetes,C10EM00,10692,Type 1 diabetes mellitus with ketoacidosis
Diabetes,C10EM11,62209,Type I diabetes mellitus with ketoacidosis
Diabetes,C10EN00,40837,Type 1 diabetes mellitus with ketoacidotic coma
Diabetes,C10EN11,66145,Type I diabetes mellitus with ketoacidotic coma
Diabetes,C10EP00,22871,Type 1 diabetes mellitus with exudative maculopathy
Diabetes,C10EP11,97894,Type I diabetes mellitus with exudative maculopathy
Diabetes,C10EQ00,55239,Type 1 diabetes mellitus with gastroparesis
Diabetes,C10EQ11,108724,Type I diabetes mellitus with gastroparesis
Diabetes,C10ER00,95636,Latent autoimmune diabetes mellitus in adult
Diabetes,C10F.00,758,Type 2 diabetes mellitus
Diabetes,C10F.11,22884,Type II diabetes mellitus
Diabetes,C10F000,18777,Type 2 diabetes mellitus with renal complications
Diabetes,C10F011,57278,Type II diabetes mellitus with renal complications
Diabetes,C10F100,47321,Type 2 diabetes mellitus with ophthalmic complications
Diabetes,C10F111,100964,Type II diabetes mellitus with ophthalmic complications
Diabetes,C10F200,34268,Type 2 diabetes mellitus with neurological complications
Diabetes,C10F211,98616,Type II diabetes mellitus with neurological complications
Diabetes,C10F300,65267,Type 2 diabetes mellitus with multiple complications
Diabetes,C10F311,43227,Type II diabetes mellitus with multiple complications
Diabetes,C10F400,49074,Type 2 diabetes mellitus with ulcer
Diabetes,C10F411,91646,Type II diabetes mellitus with ulcer
Diabetes,C10F500,12736,Type 2 diabetes mellitus with gangrene
Diabetes,C10F511,104323,Type II diabetes mellitus with gangrene
Diabetes,C10F600,18496,Type 2 diabetes mellitus with retinopathy
Diabetes,C10F611,49655,Type II diabetes mellitus with retinopathy
Diabetes,C10F700,25627,Type 2 diabetes mellitus - poor control
Diabetes,C10F711,47315,Type II diabetes mellitus - poor control
Diabetes,C10F900,47954,Type 2 diabetes mellitus without complication
Diabetes,C10F911,53392,Type II diabetes mellitus without complication
Diabetes,C10FA00,62674,Type 2 diabetes mellitus with mononeuropathy
Diabetes,C10FA11,95351,Type II diabetes mellitus with mononeuropathy
Diabetes,C10FB00,18425,Type 2 diabetes mellitus with polyneuropathy
Diabetes,C10FB11,50527,Type II diabetes mellitus with polyneuropathy
Diabetes,C10FC00,12640,Type 2 diabetes mellitus with nephropathy
Diabetes,C10FC11,102201,Type II diabetes mellitus with nephropathy
Diabetes,C10FD00,46917,Type 2 diabetes mellitus with hypoglycaemic coma
Diabetes,C10FD11,98723,Type II diabetes mellitus with hypoglycaemic coma
Diabetes,C10FE00,44982,Type 2 diabetes mellitus with diabetic cataract
Diabetes,C10FE11,93727,Type II diabetes mellitus with diabetic cataract
Diabetes,C10FF00,37806,Type 2 diabetes mellitus with peripheral angiopathy
Diabetes,C10FF11,104639,Type II diabetes mellitus with peripheral angiopathy
Diabetes,C10FG00,59253,Type 2 diabetes mellitus with arthropathy
Diabetes,C10FG11,103902,Type II diabetes mellitus with arthropathy
Diabetes,C10FH00,35385,Type 2 diabetes mellitus with neuropathic arthropathy
Diabetes,C10FH11,109197,Type II diabetes mellitus with neuropathic arthropathy
Diabetes,C10FJ00,1407,Insulin treated Type 2 diabetes mellitus
Diabetes,C10FJ11,64668,Insulin treated Type II diabetes mellitus
Diabetes,C10FK00,34450,Hyperosmolar non-ketotic state in type 2 diabetes mellitus
Diabetes,C10FL00,26054,Type 2 diabetes mellitus with persistent proteinuria
Diabetes,C10FL11,60796,Type II diabetes mellitus with persistent proteinuria
Diabetes,C10FM00,18390,Type 2 diabetes mellitus with persistent microalbuminuria
Diabetes,C10FM11,85991,Type II diabetes mellitus with persistent microalbuminuria
Diabetes,C10FN00,32627,Type 2 diabetes mellitus with ketoacidosis
Diabetes,C10FN11,106528,Type II diabetes mellitus with ketoacidosis
Diabetes,C10FP00,51756,Type 2 diabetes mellitus with ketoacidotic coma
Diabetes,C10FP11,106061,Type II diabetes mellitus with ketoacidotic coma
Diabetes,C10FQ00,25591,Type 2 diabetes mellitus with exudative maculopathy
Diabetes,C10FR00,63690,Type 2 diabetes mellitus with gastroparesis
Diabetes,C10FS00,95539,Maternally inherited diabetes mellitus
Diabetes,C10G.00,51697,Secondary pancreatic diabetes mellitus
Diabetes,C10G000,96506,Secondary pancreatic diabetes mellitus without complication
Diabetes,C10M.00,43857,Lipoatrophic diabetes mellitus
Diabetes,C10N.00,22487,Secondary diabetes mellitus
Diabetes,C10N000,94383,Secondary diabetes mellitus without complication
Diabetes,C10N100,93380,Cystic fibrosis related diabetes mellitus
Diabetes,C10y.00,33343,Diabetes mellitus with other specified manifestation
Diabetes,C10y100,63371,Diabetes mellitus
Diabetes,C10yy00,10098,Other specified diabetes mellitus with other spec comps
Diabetes,C10yz00,70821,Diabetes mellitus NOS with other specified manifestation
Diabetes,C10z.00,45491,Diabetes mellitus with unspecified complication
Diabetes,C10z000,68792,Diabetes mellitus
Diabetes,C10z100,63762,Diabetes mellitus
Diabetes,C10zy00,64283,Other specified diabetes mellitus with unspecified comps
Diabetes,C10zz00,64357,Diabetes mellitus NOS with unspecified complication
Diabetes,Cyu2.00,52212,[X]Diabetes mellitus
Diabetes,Cyu2000,41686,[X]Other specified diabetes mellitus
Diabetes,Cyu2300,100292,[X]Unspecified diabetes mellitus with renal complications
Diabetes,F372.11,5002,Diabetic polyneuropathy
Diabetes,F372.12,2342,Diabetic neuropathy
Diabetes,F381300,39420,Myasthenic syndrome due to diabetic amyotrophy
Diabetes,F381311,2340,Diabetic amyotrophy
Diabetes,F3y0.00,37315,Diabetic mononeuropathy
Diabetes,F420.00,1323,Diabetic retinopathy
Diabetes,F420100,3286,Proliferative diabetic retinopathy
Diabetes,F420200,2986,Preproliferative diabetic retinopathy
Diabetes,F420300,10099,Advanced diabetic maculopathy
Diabetes,F420400,3837,Diabetic maculopathy
Diabetes,F420600,10755,Non proliferative diabetic retinopathy
Diabetes,F420700,30477,High risk proliferative diabetic retinopathy
Diabetes,F420800,65463,High risk non proliferative diabetic retinopathy
Diabetes,F420z00,11626,Diabetic retinopathy NOS
Diabetes,K01x111,45499,Kimmelstiel - Wilson disease
Diabetes,L180500,50960,Pre-existing diabetes mellitus
Diabetes,L180600,50609,Pre-existing diabetes mellitus
Diabetes,L180700,109133,Pre-existing malnutrition-related diabetes mellitus
Diabetes,L180X00,55431,Pre-existing diabetes mellitus
Diabetes,1M8..00 ,109760, Diabetic peripheral neuropathic pain
Diabetes,2126300,28622, Diabetes resolved
Diabetes,212H.00 ,18766, Diabetes resolved
Diabetes,2BBF.00 ,22967, Retinal abnormality - diabetes related
Diabetes,2BBr.00 ,101881, Impaired vision due to diabetic retinopathy
Diabetes,2G51000 ,27921, Foot abnormality - diabetes related
Diabetes,2G5C.00 ,18056, Foot abnormality - diabetes related
Diabetes,66o2.00 ,110344, Diabetic on non-insulin injectable medication
Diabetes,66o5.00 ,110379, Diabetic on oral treatment and glucagon-like peptide 1
Diabetes,66o6.00 ,111483, Diabetic on insulin and glucagon-like peptide 1
Diabetes,C107y00 ,112402, Other specified diabetes mellitus with periph circ comps
Diabetes,C108612 ,114401, Type 1 diabetes mellitus with gangrene
Diabetes,C108A12 ,111106, Type 1 diabetes mellitus without complication
Diabetes,C108C11 ,113975, Type I diabetes mellitus with polyneuropathy
Diabetes,C108D12 ,113197, Type 1 diabetes mellitus with nephropathy
Diabetes,C108F12 ,110400, Type 1 diabetes mellitus with diabetic cataract
Diabetes,C108G00 ,64446, Insulin dependent diab mell with peripheral angiopathy
Diabetes,C108J00 ,39809, Insulin dependent diab mell with neuropathic arthropathy
Diabetes,C109311 ,113495, Type II diabetes mellitus with multiple complications
Diabetes,C109B12 ,109865, Type 2 diabetes mellitus with polyneuropathy
Diabetes,C10A200 ,114439, Malnutrition-related diabetes mellitus with renal complicatn
Diabetes,C10B.00 ,11551, Diabetes mellitus induced by steroids
Diabetes,C10B000 ,26108, Steroid induced diabetes mellitus without complication
Diabetes,C10E011 ,109837, Type I diabetes mellitus with renal complications
Diabetes,C10ED11 ,113863, Type I diabetes mellitus with nephropathy
Diabetes,C10FK11 ,107701, Hyperosmolar non-ketotic state in type II diabetes mellitus
Diabetes,C10FQ11 ,111798, Type II diabetes mellitus with exudative maculopathy
Diabetes,C10FR11 ,113609, Type II diabetes mellitus with gastroparesis
Diabetes,C10H.00 ,61122, Diabetes mellitus induced by non-steroid drugs
Diabetes,C10P.00 ,107603, Diabetes mellitus in remission
Diabetes,C10P000 ,108360, Type I diabetes mellitus in remission
Diabetes,C10P011 ,109628, Type 1 diabetes mellitus in remission
Diabetes,C10P100 ,107824, Type II diabetes mellitus in remission
Diabetes,C10P111 ,110611, Type 2 diabetes mellitus in remission
Diabetes,C10Q.00 ,113115, Maturity onset diabetes of the young type 5
Diabetes,C10y000 ,110997," Diabetes mellitus, juvenile, + other specified manifestation"
Diabetes,C11y000 ,32193, Steroid induced diabetes
Diabetes,C314.11 ,11848, Renal diabetes
Diabetes,C350011 ,23479, Bronzed diabetes
Diabetes,F171100 ,17067, Autonomic neuropathy due to diabetes
Diabetes,F345000 ,44033, Diabetic mononeuritis multiplex
Diabetes,F35z000 ,17247, Diabetic mononeuritis NOS
Diabetes,F372.00 ,31790, Polyneuropathy in diabetes
Diabetes,F372000 ,48078, Acute painful diabetic neuropathy
Diabetes,F372100 ,35785, Chronic painful diabetic neuropathy
Diabetes,F372200 ,24571, Asymptomatic diabetic neuropathy
Diabetes,F420000 ,7069, Background diabetic retinopathy
Diabetes,F420500 ,47584, Advanced diabetic retinal disease
Diabetes,F440700 ,17313, Diabetic iritis
Diabetes,F464000 ,10659, Diabetic cataract
Diabetes,G73y000 ,34152, Diabetic peripheral angiopathy
Diabetes,K01x100 ,2471, Nephrotic syndrome in diabetes mellitus
Diabetes,K081.00 ,30310, Nephrogenic diabetes insipidus
Diabetes,K08yA00 ,105302, Proteinuric diabetic nephropathy
Diabetes,K08yA11 ,107881, Clinical diabetic nephropathy
Diabetes,K27y700 ,106360, Erectile dysfunction due to diabetes mellitus
Diabetes,Kyu0300 ,99628, [X]Glomerular disorders in diabetes mellitus
Diabetes,L180000 ,67635, Diabetes mellitus - unspec whether in pregnancy/puerperium
Diabetes,Lyu2900 ,112365," [X]Pre-existing diabetes mellitus, unspecified"
Diabetes,M037200 ,7328, Cellulitis in diabetic foot
Diabetes,M271000 ,24327, Ischaemic ulcer diabetic foot
Diabetes,M271100 ,11663, Neuropathic diabetic ulcer - foot
Diabetes,M271200 ,9881, Mixed diabetic ulcer - foot
Diabetes,N030000 ,18142, Diabetic cheiroarthropathy
Diabetes,N030011 ,57333, Diabetic cheiropathy
Diabetes,N030100 ,27891, Diabetic Charcot arthropathy
Diabetes,Q441.00 ,21472, Neonatal diabetes mellitus
Diabetes,R054200 ,53634, [D]Gangrene of toe in diabetic
Diabetes,R054300 ,31053, [D]Widespread diabetic foot gangrene
