Disease,ReadCode,MedCode,ReadTerm
Tuberculosis,A15..12,24626,Tuberculous arthritis
Tuberculosis,A15..13,45318,Tuberculous synovitis
Tuberculosis,A15x.00,37886,Tuberculosis of other specified bones
Tuberculosis,A15y.00,42201,Tuberculosis of other specified joint
Tuberculosis,A15z.00,44128,Tuberculosis of bones or joints NOS
Tuberculosis,A160000,52272,Tuberculous nephropathy
Tuberculosis,A160100,50837,Tuberculous pyelitis
Tuberculosis,A160200,49235,Tuberculous pyelonephritis
Tuberculosis,A160.00,3303,Tuberculosis of kidney
Tuberculosis,A160.11,23940,Renal tuberculosis
Tuberculosis,A160z00,67292,Tuberculosis of kidney NOS
Tuberculosis,A161.00,3830,Tuberculosis of bladder
Tuberculosis,A162.00,53548,Tuberculosis of ureter
Tuberculosis,A163.00,34657,Tuberculosis of other urinary organs
Tuberculosis,A164.00,27399,Tuberculosis of epididymis
Tuberculosis,A165000,60040,Tuberculosis of prostate
Tuberculosis,A165100,49481,Tuberculosis seminal vesicle
Tuberculosis,A165200,30945,Tuberculosis of testis
Tuberculosis,A165.00,68821,Tuberculosis of other male genital organs
Tuberculosis,A165z00,69154,Tuberculosis of other male genital organs NOS
Tuberculosis,A166000,72743,Tuberculous oophoritis
Tuberculosis,A166100,38920,Tuberculous salpingitis
Tuberculosis,A166111,31349,Fallopian tube tuberculosis
Tuberculosis,A166.00,57466,Tuberculous oophoritis or salpingitis
Tuberculosis,A166z00,63796,Tuberculous oophoritis or salpingitis NOS
Tuberculosis,A167000,49112,Tuberculous cervicitis
Tuberculosis,A167100,12448,Tuberculous endometritis
Tuberculosis,A167.00,66584,Tuberculosis of other female genital organs
Tuberculosis,A167z00,68973,Tuberculosis of other female genital organs NOS
Tuberculosis,A168.00,50489,Tuberculosis of urinary tract
Tuberculosis,A16..00,37422,Tuberculosis of genitourinary system
Tuberculosis,A16z.00,50261,Genitourinary tuberculosis NOS
Tuberculosis,A170000,67637,Tuberculosis - lupus exedens
Tuberculosis,A170100,16367,Tuberculosis - lupus vulgaris
Tuberculosis,A170200,47430,Tuberculosis - scrofuloderma
Tuberculosis,A170300,37492,Tuberculosis - lupus NOS
Tuberculosis,A170500,63351,Tuberculosis cutis
Tuberculosis,A170600,4621,Tuberculosis lichenoides
Tuberculosis,A170700,62033,Tuberculosis papulonecrotica
Tuberculosis,A170800,31445,Tuberculosis verrucosa cutis
Tuberculosis,A170.00,47881,Tuberculosis of skin and subcutaneous tissue
Tuberculosis,A170.11,46675,Lupus - tuberculous
Tuberculosis,A170z00,30687,Tuberculosis of skin and subcutaneous tissue NOS
Tuberculosis,A171000,23962,Bazin's disease - erythema induratum - TB hypersensitivity
Tuberculosis,A171100,34640,Tuberculous erythema nodosum
Tuberculosis,A171.00,44573,Tuberculosis with erythema nodosum hypersensitivity reaction
Tuberculosis,A171z00,56833,Erythema nodosum with tuberculosis NOS
Tuberculosis,A172000,3720,Tuberculous - cervical lymphadenitis
Tuberculosis,A172011,40522,Scrofula - tuberculous cervical lymph nodes
Tuberculosis,A172100,51110,Scrofulous tuberculous abscess
Tuberculosis,A172200,5101,Tuberculous adenitis
Tuberculosis,A172.00,4256,Tuberculosis of peripheral lymph nodes
Tuberculosis,A172z00,26344,Tuberculosis of peripheral lymph nodes NOS
Tuberculosis,A173000,37329,Tuberculous chorioretinitis
Tuberculosis,A173100,19652,Tuberculous episcleritis
Tuberculosis,A173200,55629,Tuberculous interstitial keratitis
Tuberculosis,A173300,38342,Tuberculous chronic iridocyclitis
Tuberculosis,A173400,30358,Tuberculous keratoconjunctivitis
Tuberculosis,A173.00,43976,Tuberculosis of eye
Tuberculosis,A173z00,70491,Tuberculosis of eye NOS
Tuberculosis,A174.00,58673,Tuberculosis of ear
Tuberculosis,A175.00,73590,Tuberculosis of thyroid gland
Tuberculosis,A176.00,35760,Tuberculosis of adrenal glands - Addison's disease
Tuberculosis,A177.00,66976,Tuberculosis spleen
Tuberculosis,A178.00,56670,Tuberculosis oesophagus
Tuberculosis,A17..00,55835,Tuberculosis of other organs
Tuberculosis,A17y000,96668,Tuberculosis endocardium
Tuberculosis,A17y100,50869,Tuberculosis myocardium
Tuberculosis,A17y200,40231,Tuberculosis pericardium
Tuberculosis,A17y300,46019,Tuberculosis of stomach
Tuberculosis,A17y400,46147,Tuberculosis of liver
Tuberculosis,A17y.00,46727,Tuberculosis of other specified organs
Tuberculosis,A17yz00,46383,Tuberculosis of other specified organs NOS
Tuberculosis,A17z.00,45932,Tuberculosis of other organs NOS
Tuberculosis,A180000,31844,Acute miliary tuberculosis of a single specified site
Tuberculosis,A180100,42479,Acute miliary tuberculosis of multiple sites
Tuberculosis,A180.00,72008,Acute miliary tuberculosis
Tuberculosis,A18..00,16414,Miliary tuberculosis
Tuberculosis,A18y.00,32459,Other specified miliary tuberculosis
Tuberculosis,A18z.00,53331,Miliary tuberculosis NOS
Tuberculosis,A1...00,1840,Tuberculosis
Tuberculosis,A1y..00,34430,Other specified tuberculosis
Tuberculosis,A1z..00,15158,Tuberculosis NOS
Tuberculosis,AE00.00,65464,Late effects of respiratory tuberculosis
Tuberculosis,AE01.00,73273,Late effects of central nervous system tuberculosis
Tuberculosis,AE02.00,40990,Late effects of genitourinary system tuberculosis
Tuberculosis,AE03.00,73549,Late effects of tuberculosis of bones and joints
Tuberculosis,AE04.00,70911,Late effects of tuberculosis of other specified organs
Tuberculosis,AE0..00,29395,Late effects of tuberculosis
Tuberculosis,AE0z.00,61442,Late effects of tuberculosis NOS
Tuberculosis,Ayu1000,73185,"[X]Other resp tubercul,confirmd bacteriologicly+histologicly"
Tuberculosis,Ayu1100,73225,"[X]Resp tuberculos unspcfd,confirmd bacteriolog+histologicly"
Tuberculosis,Ayu1300,55298,"[X]Resp TB unspcf,w'out mention/bacterial or histol confrmtn"
Tuberculosis,Ayu1400,106837,[X]Other tuberculosis of nervous system
Tuberculosis,Ayu1600,72680,[X]Tuberculosis of other specified organs
Tuberculosis,Ayu1800,106521,[X]Other miliary tuberculosis
Tuberculosis,Ayu1900,97922,"[X]Miliary tuberculosis, unspecified"
Tuberculosis,Ayu1.00,73149,[X]Tuberculosis
Tuberculosis,AyuJ200,106978,[X]Sequelae of tuberculosis of bones and joints
Tuberculosis,AyuJ400,93768,[X]Sequelae of respiratory and unspecified tuberculosis
Tuberculosis,F004.00,11976,Meningitis - tuberculous
Tuberculosis,F033300,99925,Encephalitis due to tuberculosis
Tuberculosis,F033311,97778,Tuberculous encephalitis
Tuberculosis,F040600,54908,Tuberculous intracranial abscess
Tuberculosis,F041300,105288,Tuberculous intraspinal abscess
Tuberculosis,F4A5500,94249,Keratitis due to tuberculosis
Tuberculosis,G500300,57126,Acute pericarditis - tuberculous
Tuberculosis,G500311,16996,TB - acute pericarditis
Tuberculosis,G520600,91847,Acute myocarditis - tuberculous
Tuberculosis,H450.00,63172,Pneumoconiosis associated with tuberculosis
Tuberculosis,J550200,32899,Peritonitis - tuberculous
Tuberculosis,K154800,56771,Cystitis in tuberculosis
Tuberculosis,K214300,109312,Prostatitis in tuberculosis
Tuberculosis,K43..00,27611,Female tuberculous pelvic inflammatory disease
Tuberculosis,N018.00,97588,Tuberculous arthritis
Tuberculosis,N304000,70293,Tuberculosis of cervical spine
Tuberculosis,N304100,67337,Tuberculosis of thoracic spine
Tuberculosis,N304200,65994,Tuberculosis of lumbar spine
Tuberculosis,N304300,97325,Tuberculosis of sacrum/coccyx
Tuberculosis,N304.00,43370,Tuberculosis of spine (Pott's)
Tuberculosis,N304.11,6553,Tuberculosis of spine
Tuberculosis,N305000,99914,Tuberculosis of unspecified limb bone
Tuberculosis,N305100,62963,Tuberculosis of the upper arm bone
Tuberculosis,N305200,68154,Tuberculosis of the forearm bone
Tuberculosis,N305300,59916,Tuberculosis of the pelvic and thigh bones
Tuberculosis,N305400,57587,Tuberculosis of the lower leg bone
Tuberculosis,N305500,95332,Tuberculosis of other limb bones
Tuberculosis,N305.00,24372,Tuberculosis of limb bones
Tuberculosis,N306000,99305,"Tuberculosis of bone, site unspecified"
Tuberculosis,N306100,53864,Tuberculosis of the bones of the shoulder region
Tuberculosis,N306200,99783,Tuberculosis of the bones of the hand
Tuberculosis,N306300,67601,Tuberculosis of the bones of the ankle and foot
Tuberculosis,N306400,71138,Tuberculosis of the bones of other sites
Tuberculosis,N306500,99593,Tuberculosis of the bones of multiple sites
Tuberculosis,N306.00,12338,Tuberculosis of other bones
Tuberculosis,N306z00,70862,Tuberculosis of bone NOS
Tuberculosis,Q402400,55957,Congenital tuberculosis
Tuberculosis,ZV12A00,18206,[V] Personal history of pulmonary tuberculosis
Tuberculosis,ZV12B00,9158,[V] Personal history of tuberculosis
Tuberculosis, A19..00 ,110373, Disseminated tuberculosis 
Tuberculosis, Ayu1500 ,111118," [X]Tuberculosis of nervous system, unspecified "
Tuberculosis, A1A..00 ,111299, Multidrug resistant tuberculosis 
Tuberculosis, A14y000 ,113105, Tuberculosis of anus 
Tuberculosis, Ayu1700 ,113107," [X]Acute miliary tuberculosis, unspecified "
Tuberculosis, N305z00 ,114224, Tuberculosis of limb bones NOS 
Tuberculosis, A130200 ,114365, Tuberculous leptomeningitis 
Tuberculosis, 65Y3.00 ,115044, Rifampicin resistant tuberculosis 
