"Condition","ReadCode","MedCode","ReadTerm"
"Alcohol consumption","E230200",21624,"Episodic acute alcoholic intoxication in alcoholism"
"Alcohol consumption","Eu10100",21879,"[x]mental and behav dis due to use of alcohol: harmful use"
"Alcohol consumption","E010.11",22277,"Dts - delirium tremens"
"Alcohol consumption","E231100",24064,"Continuous chronic alcoholism"
"Alcohol consumption","2577.00",24735,"O/e - breath - alcohol smell"
"Alcohol consumption","E013.00",25110,"Alcohol withdrawal hallucinosis"
"Alcohol consumption","E231200",26106,"Episodic chronic alcoholism"
"Alcohol consumption","136L.00",26472,"Alcohol intake within recommended sensible limits"
"Alcohol consumption","E250.12",27518,"Hangover (alcohol)"
"Alcohol consumption","Eu10211",28780,"[x]alcohol addiction"
"Alcohol consumption","Eu10513",30162,"[x]alcoholic paranoia"
"Alcohol consumption","E015.00",30404,"Alcoholic paranoia"
"Alcohol consumption","Z4B1.00",30460,"Alcoholism counselling"
"Alcohol consumption","E231.00",31443,"Chronic alcoholism"
"Alcohol consumption","Eu10800",32927,"[x]alcohol withdrawal-induced seizure"
"Alcohol consumption","E231z00",33635,"Chronic alcoholism nos"
"Alcohol consumption","9k11.00",35330,"Alcohol consumption counselling"
"Alcohol consumption","E230z00",36296,"Acute alcoholic intoxication in alcoholism nos"
"Alcohol consumption","E231.11",37605,"Dipsomania"
"Alcohol consumption","1B1c.00",38061,"Alcohol induced hallucinations"
"Alcohol consumption","Eu10200",39327,"[x]mental and behav dis due to use alcohol: dependence syndr"
"Alcohol consumption","E230000",40530,"Acute alcoholic intoxication, unspecified, in alcoholism"
"Alcohol consumption","E231000",43193,"Unspecified chronic alcoholism"
"Alcohol consumption","Eu10000",44299,"[x]mental & behav dis due to use alcohol: acute intoxication"
"Alcohol consumption","ZC2H.00",54209,"Advice to change alcohol intake"
"Alcohol consumption","E230100",56947,"Continuous acute alcoholic intoxication in alcoholism"
"Alcohol consumption","E230.11",57714,"Alcohol dependence with acute alcoholic intoxication"
"Alcohol consumption","E014.00",57939,"Pathological alcohol intoxication"
"Alcohol consumption","Z191200",61383,"Planned reduction of alcohol consumption"
"Alcohol consumption","Eu10400",64101,"[x]men & behav dis due alcohl: withdrawl state with delirium"
"Alcohol consumption","Eu10512",65932,"[x]alcoholic jealousy"
"Alcohol consumption","Z191211",95181,"Alcohol reduction programme"
"Alcohol consumption","ZC22100",95650,"Advice to change drink intake"
"Alcohol consumption","ZC22200",97163,"Advice to change alcoholic drink intake"
"Alcohol consumption","8IAF.00",97261,"Brief intervention for excessive alcohol consumptn declined"
"Alcohol consumption","8CAv.00",97309,"Advised to contact primary care alcohol worker"
"Alcohol consumption","8IAJ.00",97680,"Declined referral to specialist alcohol treatment service"
"Alcohol consumption","136Y.00",101718,"Drinks in morning to get rid of hangover"
"Alcohol consumption","8IAt.00",102247,"Extended interven for excessive alcohol consumption declined"
"Alcohol consumption","8IEA.00",103459,"Referral to community alcohol team declined"
"Alcohol consumption","9k15.00",90714,"Alcohol screen - audit completed"
"Alcohol consumption","9k18.00",94485,"Alcohol screen - audit pc completed"
"Alcohol consumption","9k17.00",95663,"Alcohol screen - audit c completed"
"Alcohol consumption","38D5.00",97501,"Alcoh use disor id test piccinelli consumption questionnaire"
"Care home residence","Z177C00",24816,"Residential care"
"Care home residence","8Ce5.00",100080,"Preferred place of care - residential home"
"Care home residence","9NFR.00",101003,"Home visit request by residential institution"
"Care home residence","T77..00",47609,"Place of accident or poisoning, residential institution"
"Care home residence","8Hs..00",102598,"Discharge to nursing home"
"Care home residence","T704.00",45650,"Place of occurrence of accident/poisoning, residential house"
"Care home residence","8O24.00",94070,"Provision of continuing care in nursing home"
"Care home residence","U321.00",100389,"[X]Assault by pesticides occurrn in residential institution"
"Care home residence","9b75.00",111802,"Other voluntary or private hospital or nursing home"
"Care home residence","94ZC.00",101152,"Preferred place of death: care home"
"Care home residence","ZLG3.00",42191,"Discharge to residential home"
"Care home residence","13FX.00",49681,"Lives in care home"
"Care home residence","9493.00",6991,"Patient died in nursing home"
"Care home residence","9kw..00",108525,"Care home enhanced services administration"
"Care home residence","U105100",67903,"[X]Fall involvng wheelchair occurrence residential instit'n"
"Care home residence","ZLG4100",43915,"Discharge to private nursing home"
"Care home residence","9b0Y.00",73083,"Nursing home visit note"
"Care home residence","ZV70H00",43709,"[V]Examination for admission to residential institutions"
"Care home residence","U106100",69762,"[X]Fall involving bed occurrence in residential institution"
"Care home residence","13F6100",13359,"Lives in a nursing home"
"Care home residence","M270100",102230,"Nursing home acquired pressure ulcer"
"Care home residence","U3K1.00",56326,"[X]Assault by bodily force occurrn in residential institut'n"
"Care home residence","U10B100",114537,"[X]Fall on + from ladder occurrn in residential institution"
"Care home residence","U193100",99120,"[X]Victim of lightning, occurrn in residential institution"
"Care home residence","ZK63100",108474,"Provision of residential social services care package"
"Care home residence","Z177F00",24828,"Nursing home care"
"Care home residence","9N1G.00",7653,"Seen in nursing home"
"Care home residence","U198100",48733,"[X]Victim of flood, occurrence in residential institution"
"Care home residence","13FK.00",24956,"Lives in a residential home"
"Care home residence","94Z5.00",23076,"Preferred place of death: nursing home"
"Care home residence","9b1P.00",73321,"Nursing home"
"Care home residence","94ZE.00",104115,"Preferred place of death: residential home"
"Care home residence","9NFW000",107443,"Care home visit for initial patient assessment"
"Care home residence","ZV63212",49138,"[V]Delayed discharge - nursing home vacancy awaited"
"Care home residence","U124100",111109,"[X]Bitten/struck by dog occurrnce in residential institut'n"
"Care home residence","U1B4100",107927,"[X]Lack of water, occurrence in residential institution"
"Care home residence","U10F100",99110,"[X]Fall from cliff, occurrence in residential institution"
"Care home residence","8HE6.00",27936,"Delayed discharge to nursing home"
"Care home residence","9b7A.00",99148,"Other residential care home man voluntary/private agents"
"Care home residence","Z177D00",53140,"Local authority residential care"
"Care home residence","9NFW100",107602,"Care home visit for follow-up patient review"
"Care home residence","8Ce5.11",107390,"Preferred place of care - care home"
"Care home residence","8Ht..00",102493,"Admission to nursing home"
"Care home residence","ZLG3100",48549,"Discharge to private residential home"
"Care home residence","ZLG3200",69028,"Discharge to part III residential home"
"Care home residence","U10z100",46303,"[X]Unspecified fall, occurrence in residential institution"
"Care home residence","9NFW.00",107757,"Care home visit"
"Care home residence","13Zo.00",98758,"Previously lived in care home"
"Care home residence","U1B3100",111795,"[X]Lack of food, occurrence in residential institution"
"Care home residence","9b0i.00",93998,"Residential home visit note"
"Care home residence","ZLG4.00",10993,"Discharge to nursing home"
"Care home residence","9b79.00",46642,"Other residential care homes managed by local authority"
"Care home residence","T77z.00",56969,"Accident/poisoning occurred in residential institution NOS"
"Care home residence","8Ce4.00",98592,"Preferred place of care - nursing home"
"Care home residence","949D.00",101078,"Patient died in care home"
"Care home residence","13F7.00",27968,"Residential institution"
"Influenza vaccination","8I23100",110053,"Haem influenz b and meningitis C vaccination contraindicated"
"Influenza vaccination","8I2F000",104399,"Seasonal influenza vaccination contraindicated"
"Influenza vaccination","8I2d.00",98109,"Pandemic influenza vaccination contraindicated"
"Influenza vaccination","8I2F.00",10684,"Influenza vaccination contraindicated"
"Influenza vaccination","68Nu.00",100697,"No response to influenza vaccination invitation"
"Influenza vaccination","9N4q300",114615,"DNA second intranasal seasonal influenza vaccination"
"Influenza vaccination","9N4q200",113854,"DNA first intranasal pandemic influenza vaccination"
"Influenza vaccination","9N4q100",107723,"DNA first intranasal seasonal influenza vaccination"
"Influenza vaccination","9N4z300",100803,"DNA haemophilius influenzae B and meningitis C vaccination"
"Influenza vaccination","9OX5700",111489,"Second intranasal pandemic influenza vaccination declined"
"Influenza vaccination","9OX5500",108223,"First intranasal pandemic influenza vaccination declined"
"Influenza vaccination","9OX5600",107346,"Second intranasal seasonal influenza vaccination declined"
"Influenza vaccination","9OX5400",107345,"First intranasal seasonal influenza vaccination declined"
"Influenza vaccination","9OX5300",107152,"Second intranasal influenza vaccination declined"
"Influenza vaccination","9OX5200",107151,"First intranasal influenza vaccination declined"
"Influenza vaccination","9OX5100",104318,"Seasonal influenza vaccination declined"
"Influenza vaccination","9OX5000",101011,"Influenza A virus subtype H1N1 vaccination declined"
"Influenza vaccination","8IAG.00",98041,"Pandemic influenza vaccination declined"
"Influenza vaccination","8IA4.00",94091,"Haemophilus influenzae B & meningitis C vaccination declined"
"Influenza vaccination","9OX5.00",10674,"Influenza vaccination declined"
"Influenza vaccination","8BQ1.00",109648,"Long term indication for seasonal influenza vaccination"
"Influenza vaccination","8ME..00",109363,"Influenza vaccination requested"
"Influenza vaccination","9OXE200",108953,"Influenza vaccination invitation third email"
"Influenza vaccination","6797000",108449,"Education about influenza vaccination"
"Influenza vaccination","65ED200",107573,"Seasonal influenza vaccination given while hospital inpt"
"Influenza vaccination","9OX7100",107233,"Influenza vaccination second telephone invitation"
"Influenza vaccination","9OX7200",107234,"Influenza vaccination third telephone invitation"
"Influenza vaccination","65EE.00",107156,"Administration of intranasal influenza vaccination"
"Influenza vaccination","9OXD100",106991,"Influenza vaccination second verbal invitation"
"Influenza vaccination","9OXD200",106992,"Influenza vaccination third verbal invitation"
"Influenza vaccination","9OX7000",107024,"Influenza vaccination first telephone invitation"
"Influenza vaccination","65EE000",106994,"Administration of first intranasal influenza vaccination"
"Influenza vaccination","65EE100",106995,"Administration of second intranasal influenza vaccination"
"Influenza vaccination","68NE000",106987,"No consent for seasonal influenza vaccination"
"Influenza vaccination","9OXD000",106764,"Influenza vaccination first verbal invitation"
"Influenza vaccination","9OXE100",105704,"Influenza vaccination invitation second email"
"Influenza vaccination","9OXE000",105412,"Influenza vaccination invitation first email"
"Influenza vaccination","9OXE.00",105303,"Influenza vaccination invitation email"
"Influenza vaccination","65ED000",105195,"Seasonal influenza vaccination given by pharmacist"
"Influenza vaccination","65E2000",105077,"Seasonal influenza vaccin given by other healthcare provider"
"Influenza vaccination","68NV000",104958,"Consent given for seasonal influenza vaccination"
"Influenza vaccination","65ED.00",104688,"Seasonal influenza vaccination"
"Influenza vaccination","8I6D000",104401,"Seasonal influenza vaccination not indicated"
"Influenza vaccination","9OXC300",103736,"Influenza vaccination invitation 3rd SMS text message sent"
"Influenza vaccination","9OXC200",103546,"Influenza vaccination invitation 2nd SMS text message sent"
"Influenza vaccination","9OXC100",103294,"Influenza vaccination invitation 1st SMS text message sent"
"Influenza vaccination","65b0.00",103305,"First Haemophilus influenzae type B/meningitis C vaccination"
"Influenza vaccination","65b1.00",103306,"Second Haemophilus influenzae type B/meningitis C vaccinatn"
"Influenza vaccination","9N4q000",103298,"Did not attend influenza A virus subtype H1N1 vaccination"
"Influenza vaccination","9OXD.00",102701,"Influenza vaccination verbal invitation"
"Influenza vaccination","2J63.00",101340,"High priority for influenza A subtype H1N1 vaccination"
"Influenza vaccination","9OXC.00",101216,"Influenza vaccination invitation SMS text message sent"
"Influenza vaccination","14b3.00",100799,"History of influenza vaccination"
"Influenza vaccination","68Nt.00",99801,"Consent given for influenza A subtype H1N1 vaccination"
"Influenza vaccination","65E5.00",98234,"CELVAPAN - first influenza A (H1N1v) 2009 vaccination given"
"Influenza vaccination","65E9.00",98183,"PANDEMRIX - first influenza A (H1N1v) 2009 vaccination given"
"Influenza vaccination","65EA.00",98184,"PANDEMRIX - second influenza A (H1N1v) 2009 vaccination give"
"Influenza vaccination","8I6g.00",98246,"Pandemic influenza vaccination not indicated"
"Influenza vaccination","65E6.00",98302,"CELVAPAN - second influenza A (H1N1v) 2009 vaccination given"
"Influenza vaccination","68Nr.00",98047,"Consent given for pandemic influenza vaccination"
"Influenza vaccination","65E2.00",97941,"Influenza vaccination given by other healthcare provider"
"Influenza vaccination","68Ns.00",98048,"No consent for influenza A (H1N1v) 2009 vaccination"
"Influenza vaccination","65b..00",71122,"Haemophilus influenzae type B and meningitis C vaccination"
"Influenza vaccination","9OX3.00",18684,"Has 'flu vaccination at hosp."
"Influenza vaccination","9OX1.00",18330,"Has 'flu vaccination at home"
"Influenza vaccination","9OX8.00",32942,"Has influenza vaccination at work"
"Influenza vaccination","F034G00",49070,"Post influenza vaccination encephalitis"
"Influenza vaccination","14LJ.00",12088,"H/O: influenza vaccine allergy"
"Influenza vaccination","9OX2.00",44555,"Has'flu vaccination at surgery"
"Influenza vaccination","9OX7.00",38016,"Influenza vaccination telephone invite"
"Influenza vaccination","U60K400",13025,"[X]Influenza vaccine causing adverse effects therapeutic use"
"Influenza vaccination","ZV04800",12336,"[V]Influenza vaccination"
"Influenza vaccination","65E1.00",95092,"Second pandemic influenza vaccination"
"Influenza vaccination","9OX6.00",11427,"Influenza vaccination invitation letter sent"
"Influenza vaccination","9OXA.00",19447,"Influenza vaccination invitation second letter sent"
"Influenza vaccination","9N4q.00",12892,"Did not attend flu vaccination appointment"
"Influenza vaccination","65E0.00",94301,"First pandemic influenza vaccination"
"Influenza vaccination","ZV04811",21123,"[V]Flu - influenza vaccination"
"Influenza vaccination","9OX9.00",19443,"Influenza vaccination invitation first letter sent"
"Influenza vaccination","9OX..11",12104,"Flu vaccination administration"
"Influenza vaccination","65E..00",6,"Influenza vaccination"
"Influenza vaccination","ZV14F00",30772,"[V]Personal history of influenza vaccine allergy"
"Influenza vaccination","8I6D.00",11465,"Influenza vaccination not indicated"
"Influenza vaccination","9OXB.00",46065,"Influenza vaccination invitation third letter sent"
"Menopause","1512.00",4383,"Menopause"
"Menopause","66U..11",337,"Hormone replacement therapy"
"Menopause","66U1.00",20628,"Menopause initial assessment"
"Menopause","66U2.00",22074,"Menopause follow-up assessment"
"Menopause","66U5.00",2702,"Menopause: bone density check"
"Menopause","66U6.00",34489,"HRT contraindicated"
"Menopause","66U7.00",26607,"HRT started"
"Menopause","66U8.00",26608,"HRT side-effects"
"Menopause","66U9.00",29275,"HRT changed"
"Menopause","66UA.00",25078,"HRT stopped"
"Menopause","66UB.00",33436,"HRT: unopposed oestrogen"
"Menopause","66UC.00",38723,"HRT: combined oestrog/progest"
"Menopause","66UD.00",62797,"Menopause: dietary advice"
"Menopause","66UE.00",58681,"Menopause: sexual advice"
"Menopause","66UF.00",21534,"Menopause: gen counselling"
"Menopause","66UG.00",38600,"Patient refuses HRT"
"Menopause","66UH.00",38792,"Hormone replacement therapy bleed pattern - normal"
"Menopause","66UI.00",49111,"Hormone replacement therapy bleed pattern - abnormal"
"Menopause","66UJ.00",62292,"Hormone replacement therapy bleed pattern - not relevant"
"Menopause","66UK.00",59447,"Hormone replacement therapy bleed pattern - no bleeding"
"Menopause","C163111",2087,"Premature menopause NOS"
"Menopause","C163400",94499,"Early menopause"
"Menopause","K5A0.11",20795,"Climacteric menorrhagia"
"Menopause","K5A2.00",4043,"Menopausal or female climacteric state"
"Menopause","M211000",57057,"Climacteric keratoderma"
"Menopause","N063.00",12410,"Climacteric arthritis"
"Menopause","N063000",55834,"Climacteric arthritis of unspecified site"
"Menopause","N063200",100054,"Climacteric arthritis of the upper arm"
"Menopause","N063400",69882,"Climacteric arthritis of the hand"
"Menopause","N063700",71838,"Climacteric arthritis of the ankle and foot"
"Menopause","N063800",65722,"Climacteric arthritis of other specified site"
"Menopause","N063900",70797,"Climacteric arthritis of multiple sites"
"Menopause","N063z00",72249,"Climacteric arthritis NOS"
"Menopause","K5A2011",814,"Hot flushes - menopausal"
"Menopause","K5A2z00",828,"Menopausal symptoms NOS"
"Menopause","67I1.00",7032,"Advice about the menopause"
"Menopause","K5A..00",9171,"Menopausal and postmenopausal disorders"
"Menopause","66U..00",9313,"Menopause monitoring"
"Menopause","K5A2000",9547,"Menopausal flushing"
"Menopause","ZG61.00",10064,"Advice about the menopause"
"Menopause","8B64.12",13198,"HRT prophylaxis"
"Menopause","8B64.11",13199,"Hormone implant - HRT"
"Menopause","K5A2100",15283,"Menopausal sleeplessness"
"Menopause","N063.11",17051,"Menopausal arthritis"
"Menopause","66U3.00",17442,"Menopause symptoms present"
"Menopause","K5A2200",18730,"Menopausal headache"
"Menopause","66UZ.00",21464,"Menopause monitoring NOS"
"Menopause","K5A2300",25549,"Menopausal concentration lack"
"Menopause","K5Ay.00",28046,"Other menopausal and postmenopausal states"
"Menopause","K5A5.00",30359,"Perimenopausal atrophic vaginitis"
"Menopause","66U4.00",36514,"Menopause: LH, FSH checked"
"Menopause","K5Az.00",45409,"Menopausal and postmenopausal disorder NOS"
"Menopause","Kyu9F00",52904,"[X]Other specified menopausal and perimenopausal disorders"
"Menopause","44x2.00",86026,"Menopausal profile"
"Menopause","K5A6.00",93526,"Perimenopausal menorrhagia"
"Menopause","N063500",109863,"Climacteric arthritis of the pelvic region and thigh"
"Menopause","N063100",109866,"Climacteric arthritis of the shoulder region"
"Menopause","N063300",113870,"Climacteric arthritis of the forearm"
"Pregnancy disorders: gestational diabetes"," ZV13F00 ",94777," [V]Personal history of gestational diabetes mellitus "
"Pregnancy disorders: gestational diabetes"," L180800 ",10278," Diabetes mellitus arising in pregnancy "
"Pregnancy disorders: gestational diabetes"," L180100 ",34639," Diabetes mellitus during pregnancy - baby delivered"
"Pregnancy disorders: gestational diabetes"," L180300 ",49559," Diabetes mellitus during pregnancy - baby not yet delivered"
"Pregnancy disorders: gestational diabetes"," L180.00 ",11359," Diabetes mellitus during pregnancy/childbirth/puerperium"
"Pregnancy disorders: gestational diabetes"," L180z00 ",64384," Diabetes mellitus in pregnancy/childbirth/puerperium NOS"
"Pregnancy disorders: gestational diabetes"," L180400 ",96823," Diabetes mellitus in pueperium - baby previously delivered"
"Pregnancy disorders: gestational diabetes"," L180900 ",2664," Gestational diabetes mellitus"
"Pregnancy disorders: gestational diabetes"," L180811 ",8446," Gestational diabetes mellitus"
"Pregnancy disorders: gestational diabetes"," ZC2CB00 ",108013," Dietary advice for gestational diabetes"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","Lyu1.00",92998,"[X]Oedema,proteinuria+hypertens in pregnancy,childbrth,puerp"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L123000",55338,"Transient hypertension of pregnancy unspecified"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L121.00",93143,"Renal hypertension in pregnancy/childbirth/puerperium"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L122z00",62432,"Other pre-existing hypertension in preg/childb/puerp NOS"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L123600",38882,"Transient hypertension of pregnancy"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L121100",71717,"Renal hypertension in pregnancy/childbirth/puerp - delivered"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L122400",113968,"Other pre-exist hypertension in preg/childb/puerp + p/n comp"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L127300",53160,"Pre-eclampsia or eclampsia with hypertension - not delivered"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L120100",44912,"Benign essential hypertension in preg/childb/puerp - deliv"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L123.00",20439,"Transient hypertension of pregnancy"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L12z400",109055,"Unspecified hypertension in preg/childb/puerp with p/n comp"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L122300",96743,"Other pre-exist hypertension in preg/childb/puerp-not deliv"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L16C.00",36394,"Pregnancy induced oedema+proteinuria without hypertension"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L120000",37344,"Benign essential hypertension in preg/childb/puerp unspec"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L12z300",3421,"Unspecified hypertension in preg/childb/puerp - not deliv"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L120300",61408,"Benign essential hypertension in preg/childb/puerp-not deliv"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L128.00",44549,"Pre-exist hypertension compl preg childbirth and puerperium"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L127.00",43664,"Pre-eclampsia or eclampsia with pre-existing hypertension"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L127200",90577,"Pre-eclampsia or eclampsia with hypertension - del+p/n comp"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L123100",54942,"Transient hypertension of pregnancy - delivered"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L12..00",9170,"Hypertension complicating pregnancy/childbirth/puerperium"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L127400",105933,"Pre-eclampsia or eclampsia with hypertension + p/n comp"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L127z00",93055,"Pre-eclampsia or eclampsia + pre-existing hypertension NOS"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L127100",42947,"Pre-eclampsia or eclampsia with hypertension - delivered"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L12z200",89561,"Unspecified hypertension in preg/childb/puerp -del +p/n comp"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L122100",72030,"Other pre-existing hypertension in preg/childb/puerp - deliv"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L12B.00",34173,"Proteinuric hypertension of pregnancy"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L128000",60655,"Pre-exist hyperten heart dis compl preg childbth+puerperium"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L127000",47741,"Pre-eclampsia or eclampsia with hypertension unspecified"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L12z.00",40723,"Unspecified hypertension in pregnancy/childbirth/puerperium"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L12z100",44068,"Unspecified hypertension in preg/childb/puerp - delivered"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L123200",67035,"Transient hypertension of pregnancy - deliv with p/n comp"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L120400",73633,"Benign essential hypertension in preg/childb/puerp +p/n comp"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L122000",73586,"Other pre-existing hypertension in preg/childb/puerp unspec"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L12zz00",35698,"Unspecified hypertension in preg/childb/puerp NOS"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L12z000",41949,"Unspecified hypertension in preg/childb/puerp unspecified"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L121300",97349,"Renal hypertension in preg/childbirth/puerp - not delivered"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L123300",71730,"Transient hypertension of pregnancy - not delivered"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L123400",70342,"Transient hypertension of pregnancy + postnatal complication"
"Pregnancy disorders: hypertension in pregnancy, eclampsia and pre-eclampsia","L120.00",12604,"Benign essential hypertension in pregnancy/childbirth/puerp"
