Condition,ReadCode,MedCode,ReadTerm
Alcohol consumption,E231100,24064,Continuous chronic alcoholism
Alcohol consumption,2577.00,24735,O/e - breath - alcohol smell
Alcohol consumption,E013.00,25110,Alcohol withdrawal hallucinosis
Alcohol consumption,E231200,26106,Episodic chronic alcoholism
Alcohol consumption,136L.00,26472,Alcohol intake within recommended sensible limits
Alcohol consumption,E250.12,27518,Hangover (alcohol)
Alcohol consumption,Eu10211,28780,[x]alcohol addiction
Alcohol consumption,Eu10513,30162,[x]alcoholic paranoia
Alcohol consumption,E015.00,30404,Alcoholic paranoia
Alcohol consumption,Z4B1.00,30460,Alcoholism counselling
Alcohol consumption,E231.00,31443,Chronic alcoholism
Alcohol consumption,Eu10800,32927,[x]alcohol withdrawal-induced seizure
Alcohol consumption,E231z00,33635,Chronic alcoholism nos
Alcohol consumption,9k11.00,35330,Alcohol consumption counselling
Alcohol consumption,E230z00,36296,Acute alcoholic intoxication in alcoholism nos
Alcohol consumption,E231.11,37605,Dipsomania
Alcohol consumption,1B1c.00,38061,Alcohol induced hallucinations
Alcohol consumption,Eu10200,39327,[x]mental and behav dis due to use alcohol: dependence syndr
Alcohol consumption,E230000,40530,"Acute alcoholic intoxication, unspecified, in alcoholism"
Alcohol consumption,E231000,43193,Unspecified chronic alcoholism
Alcohol consumption,Eu10000,44299,[x]mental & behav dis due to use alcohol: acute intoxication
Alcohol consumption,ZC2H.00,54209,Advice to change alcohol intake
Alcohol consumption,E230100,56947,Continuous acute alcoholic intoxication in alcoholism
Alcohol consumption,E230.11,57714,Alcohol dependence with acute alcoholic intoxication
Alcohol consumption,E014.00,57939,Pathological alcohol intoxication
Alcohol consumption,Z191200,61383,Planned reduction of alcohol consumption
Alcohol consumption,Eu10400,64101,[x]men & behav dis due alcohl: withdrawl state with delirium
Alcohol consumption,Eu10512,65932,[x]alcoholic jealousy
Alcohol consumption,Z191211,95181,Alcohol reduction programme
Alcohol consumption,ZC22100,95650,Advice to change drink intake
Alcohol consumption,ZC22200,97163,Advice to change alcoholic drink intake
Alcohol consumption,8IAF.00,97261,Brief intervention for excessive alcohol consumptn declined
Alcohol consumption,8CAv.00,97309,Advised to contact primary care alcohol worker
Alcohol consumption,8IAJ.00,97680,Declined referral to specialist alcohol treatment service
Alcohol consumption,136Y.00,101718,Drinks in morning to get rid of hangover
Alcohol consumption,8IAt.00,102247,Extended interven for excessive alcohol consumption declined
Alcohol consumption,8IEA.00,103459,Referral to community alcohol team declined
Alcohol consumption,9k15.00,90714,Alcohol screen - audit completed
Alcohol consumption,9k18.00,94485,Alcohol screen - audit pc completed
Alcohol consumption,9k17.00,95663,Alcohol screen - audit c completed
Alcohol consumption,38D5.00,97501,Alcoh use disor id test piccinelli consumption questionnaire
