Condition,ReadCode,Medcode,ReadTerm
Influenza vaccination,9OXE000,105412,Influenza vaccination invitation first email
Influenza vaccination,9OXE.00,105303,Influenza vaccination invitation email
Influenza vaccination,65ED000,105195,Seasonal influenza vaccination given by pharmacist
Influenza vaccination,65E2000,105077,Seasonal influenza vaccin given by other healthcare provider
Influenza vaccination,68NV000,104958,Consent given for seasonal influenza vaccination
Influenza vaccination,65ED.00,104688,Seasonal influenza vaccination
Influenza vaccination,8I6D000,104401,Seasonal influenza vaccination not indicated
Influenza vaccination,9OXC300,103736,Influenza vaccination invitation 3rd SMS text message sent
Influenza vaccination,9OXC200,103546,Influenza vaccination invitation 2nd SMS text message sent
Influenza vaccination,9OXC100,103294,Influenza vaccination invitation 1st SMS text message sent
Influenza vaccination,65b0.00,103305,First Haemophilus influenzae type B/meningitis C vaccination
Influenza vaccination,65b1.00,103306,Second Haemophilus influenzae type B/meningitis C vaccinatn
Influenza vaccination,9N4q000,103298,Did not attend influenza A virus subtype H1N1 vaccination
Influenza vaccination,9OXD.00,102701,Influenza vaccination verbal invitation
Influenza vaccination,2J63.00,101340,High priority for influenza A subtype H1N1 vaccination
Influenza vaccination,9OXC.00,101216,Influenza vaccination invitation SMS text message sent
Influenza vaccination,14b3.00,100799,History of influenza vaccination
Influenza vaccination,68Nt.00,99801,Consent given for influenza A subtype H1N1 vaccination
Influenza vaccination,65E5.00,98234,CELVAPAN - first influenza A (H1N1v) 2009 vaccination given
Influenza vaccination,65E9.00,98183,PANDEMRIX - first influenza A (H1N1v) 2009 vaccination given
Influenza vaccination,65EA.00,98184,PANDEMRIX - second influenza A (H1N1v) 2009 vaccination give
Influenza vaccination,8I6g.00,98246,Pandemic influenza vaccination not indicated
Influenza vaccination,65E6.00,98302,CELVAPAN - second influenza A (H1N1v) 2009 vaccination given
Influenza vaccination,68Nr.00,98047,Consent given for pandemic influenza vaccination
Influenza vaccination,65E2.00,97941,Influenza vaccination given by other healthcare provider
Influenza vaccination,68Ns.00,98048,No consent for influenza A (H1N1v) 2009 vaccination
Influenza vaccination,65b..00,71122,Haemophilus influenzae type B and meningitis C vaccination
Influenza vaccination,9OX3.00,18684,Has 'flu vaccination at hosp.
Influenza vaccination,9OX1.00,18330,Has 'flu vaccination at home
Influenza vaccination,9OX8.00,32942,Has influenza vaccination at work
Influenza vaccination,F034G00,49070,Post influenza vaccination encephalitis
Influenza vaccination,14LJ.00,12088,H/O: influenza vaccine allergy
Influenza vaccination,9OX2.00,44555,Has'flu vaccination at surgery
Influenza vaccination,9OX7.00,38016,Influenza vaccination telephone invite
Influenza vaccination,U60K400,13025,[X]Influenza vaccine causing adverse effects therapeutic use
Influenza vaccination,ZV04800,12336,[V]Influenza vaccination
Influenza vaccination,65E1.00,95092,Second pandemic influenza vaccination
Influenza vaccination,9OX6.00,11427,Influenza vaccination invitation letter sent
Influenza vaccination,9OXA.00,19447,Influenza vaccination invitation second letter sent
Influenza vaccination,9N4q.00,12892,Did not attend flu vaccination appointment
Influenza vaccination,65E0.00,94301,First pandemic influenza vaccination
Influenza vaccination,ZV04811,21123,[V]Flu - influenza vaccination
Influenza vaccination,9OX9.00,19443,Influenza vaccination invitation first letter sent
Influenza vaccination,9OX..11,12104,Flu vaccination administration
Influenza vaccination,65E..00,6,Influenza vaccination
Influenza vaccination,ZV14F00,30772,[V]Personal history of influenza vaccine allergy
Influenza vaccination,8I6D.00,11465,Influenza vaccination not indicated
Influenza vaccination,9OXB.00,46065,Influenza vaccination invitation third letter sent
