Condition,ReadCode,MedCode,ReadTerm
Learning disability,Eu81700,100648,[X]Profound learning disability
Learning disability,Eu81800,107968,[X]Specific learning disability
Learning disability,Eu81y00,44342,[X]Other developmental disorders of sch olastic skills
Learning disability,Eu81z00,6516,"[X]Developmental disorder of scholastic skills, unspecified"
Learning disability,Eu81z11,4477,[X]Learning disability NOS
Learning disability,Eu81z12,16855,[X]Learning disorder NOS
Learning disability,Eu81z13,36045,[X]Learn acquisition disab NOS
Learning disability,Eu82.00,7299,[X]Specific developmental disorder of motor function
Learning disability,Eu83.00,6513,[X]Mixed specific developmental disorders
Learning disability,Eu84.00,7226,[X]Pervasive developmental disorders
Learning disability,Eu84112,34174,[X]Mental retardation with autistic features
Learning disability,Eu84400,52602,[X]Overactive disorder assoc mental retard/stereotype movts
Learning disability,Eu84y00,47948,[X]Other pervasive developmental disorders
Learning disability,Eu84z00,44327,"[X]Pervasive developmental disorder, unspecified"
Learning disability,Eu8z.11,107682,[X]Psychological developmental disorder NOS
Learning disability,F1y0.00,105180,Fragile X associated tremor ataxia syndrome
Learning disability,PJ0..00,1543,Down's syndrome - trisomy 21
Learning disability,PJ0..11,23489,Mongolism
Learning disability,PJ0..12,18415,Trisomy 21
Learning disability,PJ0z.00,10759,Down's syndrome NOS
Learning disability,PJ0z.11,61627,Trisomy 21 NOS
Learning disability,PJ1..00,35665,Patau's syndrome - trisomy 13
Learning disability,PJ12.11,102102,Partial trisomy 13 in Patau's syndrome
Learning disability,PJ1z.00,72265,Patau's syndrome NOS
Learning disability,PJ2..00,33642,Edward's syndrome - trisomy 18
Learning disability,PJ22.11,107162,Partial trisomy 18 in Edward's syndrome
Learning disability,PJ2z.00,39017,Edward's syndrome NOS
Learning disability,PJyy200,10628,Fragile X chromosome
Learning disability,PJyy400,32603,Fragile X syndrome
Learning disability,Z7CBE00,11866,Intellectual functioning disability
Learning disability,ZS34.00,39128,Developmental disorder of scholastic skill
Learning disability,ZS34.11,19436,Learning disability
