Condition,ReadCode,MedCode,ReadTerm
Unspecified or Rare Diabetes,F35z000,17247,Diabetic mononeuritis NOS
Unspecified or Rare Diabetes,F440700,17313,Diabetic iritis
Unspecified or Rare Diabetes,2G5C.00,18056,Foot abnormality - diabetes related
Unspecified or Rare Diabetes,N030000,18142,Diabetic cheiroarthropathy
Unspecified or Rare Diabetes,2BBF.00,22967,Retinal abnormality - diabetes related
Unspecified or Rare Diabetes,M271000,24327,Ischaemic ulcer diabetic foot
Unspecified or Rare Diabetes,F372200,24571,Asymptomatic diabetic neuropathy
Unspecified or Rare Diabetes,N030100,27891,Diabetic Charcot arthropathy
Unspecified or Rare Diabetes,2G51000,27921,Foot abnormality - diabetes related
Unspecified or Rare Diabetes,F420700,30477,High risk proliferative diabetic retinopathy
Unspecified or Rare Diabetes,R054300,31053,[D]Widespread diabetic foot gangrene
Unspecified or Rare Diabetes,F372.00,31790,Polyneuropathy in diabetes
Unspecified or Rare Diabetes,G73y000,34152,Diabetic peripheral angiopathy
Unspecified or Rare Diabetes,F372100,35785,Chronic painful diabetic neuropathy
Unspecified or Rare Diabetes,F3y0.00,37315,Diabetic mononeuropathy
Unspecified or Rare Diabetes,F381300,39420,Myasthenic syndrome due to diabetic amyotrophy
Unspecified or Rare Diabetes,F345000,44033,Diabetic mononeuritis multiplex
Unspecified or Rare Diabetes,K01x111,45499,Kimmelstiel - Wilson disease
Unspecified or Rare Diabetes,F420500,47584,Advanced diabetic retinal disease
Unspecified or Rare Diabetes,F372000,48078,Acute painful diabetic neuropathy
Unspecified or Rare Diabetes,R054200,53634,[D]Gangrene of toe in diabetic
Unspecified or Rare Diabetes,N030011,57333,Diabetic cheiropathy
Unspecified or Rare Diabetes,C106.11,59903,Diabetic amyotrophy
Unspecified or Rare Diabetes,F420800,65463,High risk non proliferative diabetic retinopathy
Unspecified or Rare Diabetes,Kyu0300,99628,[X]Glomerular disorders in diabetes mellitus
Unspecified or Rare Diabetes,2BBr.00,101881,Impaired vision due to diabetic retinopathy
Unspecified or Rare Diabetes,K08yA00,105302,Proteinuric diabetic nephropathy
Unspecified or Rare Diabetes,K27y700,106360,Erectile dysfunction due to diabetes mellitus
Unspecified or Rare Diabetes,1M8..00,109760,Diabetic peripheral neuropathic pain
Unspecified or Rare Diabetes,K08yA11,107881,Clinical diabetic nephropathy
Unspecified or Rare Diabetes,Q441.00,21472,Neonatal diabetes mellitus
Unspecified or Rare Diabetes,C350011,23479,Bronzed diabetes
Unspecified or Rare Diabetes,C10A100,33969,Malnutrition-related diabetes mellitus with ketoacidosis
Unspecified or Rare Diabetes,C10C.00,43453,Diabetes mellitus autosomal dominant
Unspecified or Rare Diabetes,C10M.00,43857,Lipoatrophic diabetes mellitus
Unspecified or Rare Diabetes,C10A.00,52236,Malnutrition-related diabetes mellitus
Unspecified or Rare Diabetes,C10A000,66675,Malnutrition-related diabetes mellitus with coma
Unspecified or Rare Diabetes,C10Q.00,113115,Maturity onset diabetes of the young type 5
Unspecified or Rare Diabetes,L180700,109133,Pre-existing malnutrition-related diabetes mellitus
Unspecified or Rare Diabetes,C100011,1038,Insulin dependent diabetes mellitus
Unspecified or Rare Diabetes,C108.00,1647,Insulin dependent diabetes mellitus
Unspecified or Rare Diabetes,C108800,6791,Insulin dependent diabetes mellitus - poor control
Unspecified or Rare Diabetes,C108.11,18505,IDDM-Insulin dependent diabetes mellitus
Unspecified or Rare Diabetes,C108400,26855,Unstable insulin dependent diabetes mellitus
Unspecified or Rare Diabetes,C108900,31310,Insulin dependent diabetes maturity onset
Unspecified or Rare Diabetes,C108E00,44440,Insulin dependent diabetes mellitus with hypoglycaemic coma
Unspecified or Rare Diabetes,L180500,50960,"Pre-existing diabetes mellitus, insulin-dependent"
Unspecified or Rare Diabetes,C10E.12,51261,Insulin dependent diabetes mellitus
Unspecified or Rare Diabetes,C10E412,54600,Unstable insulin dependent diabetes mellitus
Unspecified or Rare Diabetes,C108A00,56448,Insulin-dependent diabetes without complication
Unspecified or Rare Diabetes,C10E812,72702,Insulin dependent diabetes mellitus - poor control
Unspecified or Rare Diabetes,C10E912,97849,Insulin dependent diabetes maturity onset
Unspecified or Rare Diabetes,C10EE12,99716,Insulin dependent diabetes mellitus with hypoglycaemic coma
Unspecified or Rare Diabetes,C100111,14889,Maturity onset diabetes
Unspecified or Rare Diabetes,C100112,506,Non-insulin dependent diabetes mellitus
Unspecified or Rare Diabetes,66AV.00,28769,Diabetic on insulin and oral treatment
Unspecified or Rare Diabetes,C100000,24490,"Diabetes mellitus, juvenile type, no mention of complication"
Unspecified or Rare Diabetes,C102000,40023,"Diabetes mellitus, juvenile type, with hyperosmolar coma"
Unspecified or Rare Diabetes,C100100,14803,"Diabetes mellitus, adult onset, no mention of complication"
Unspecified or Rare Diabetes,C102100,43139,"Diabetes mellitus, adult onset, with hyperosmolar coma"
Unspecified or Rare Diabetes,C10..00,711,Diabetes mellitus
Unspecified or Rare Diabetes,C101.00,1682,Diabetes mellitus with ketoacidosis
Unspecified or Rare Diabetes,66AJ.00,2378,Diabetic - poor control
Unspecified or Rare Diabetes,66AJ100,2478,Brittle diabetes
Unspecified or Rare Diabetes,1434.00,6813,H/O: diabetes mellitus
Unspecified or Rare Diabetes,C106.12,7795,Diabetes mellitus with neuropathy
Unspecified or Rare Diabetes,66A5.00,8842,Diabetic on insulin
Unspecified or Rare Diabetes,66AJ.11,9013,Unstable diabetes
Unspecified or Rare Diabetes,66AI.00,13071,Diabetic - good control
Unspecified or Rare Diabetes,C103.00,15690,Diabetes mellitus with ketoacidotic coma
Unspecified or Rare Diabetes,66AL.00,17869,Diabetic-uncooperative patient
Unspecified or Rare Diabetes,212H.00,18766,Diabetes resolved
Unspecified or Rare Diabetes,C102.00,21482,Diabetes mellitus with hyperosmolar coma
Unspecified or Rare Diabetes,66AJz00,22023,Diabetic - poor control NOS
Unspecified or Rare Diabetes,2126300,28622,Diabetes resolved
Unspecified or Rare Diabetes,C101y00,38617,Other specified diabetes mellitus with ketoacidosis
Unspecified or Rare Diabetes,C100.00,38986,Diabetes mellitus with no mention of complication
Unspecified or Rare Diabetes,Cyu2000,41686,[X]Other specified diabetes mellitus
Unspecified or Rare Diabetes,C101z00,42505,Diabetes mellitus NOS with ketoacidosis
Unspecified or Rare Diabetes,66AK.00,43951,Diabetic - cooperative patient
Unspecified or Rare Diabetes,C100z00,50972,Diabetes mellitus NOS with no mention of complication
Unspecified or Rare Diabetes,Cyu2.00,52212,[X]Diabetes mellitus
Unspecified or Rare Diabetes,L180X00,55431,"Pre-existing diabetes mellitus, unspecified"
Unspecified or Rare Diabetes,C103z00,65062,Diabetes mellitus NOS with ketoacidotic coma
Unspecified or Rare Diabetes,C10yz00,70821,Diabetes mellitus NOS with other specified manifestation
Unspecified or Rare Diabetes,C102z00,72345,Diabetes mellitus NOS with hyperosmolar coma
Unspecified or Rare Diabetes,66As.00,101728,Diabetic on subcutaneous treatment
Unspecified or Rare Diabetes,C10P.00,107603,Diabetes mellitus in remission
Unspecified or Rare Diabetes,66o2.00,110344,Diabetic on non-insulin injectable medication
Unspecified or Rare Diabetes,66o6.00,111483,Diabetic on insulin and glucagon-like peptide 1
Unspecified or Rare Diabetes,Lyu2900,112365,"[X]Pre-existing diabetes mellitus, unspecified"
Unspecified or Rare Diabetes,13L4.11,16946,Diabetic child
Unspecified or Rare Diabetes,L180000,67635,Diabetes mellitus - unspec whether in pregnancy/puerperium
Unspecified or Rare Diabetes,C10B.00,11551,Diabetes mellitus induced by steroids
Unspecified or Rare Diabetes,C10N.00,22487,Secondary diabetes mellitus
Unspecified or Rare Diabetes,C10B000,26108,Steroid induced diabetes mellitus without complication
Unspecified or Rare Diabetes,C11y000,32193,Steroid induced diabetes
Unspecified or Rare Diabetes,C10G.00,51697,Secondary pancreatic diabetes mellitus
Unspecified or Rare Diabetes,C10H.00,61122,Diabetes mellitus induced by non-steroid drugs
Unspecified or Rare Diabetes,C10N100,93380,Cystic fibrosis related diabetes mellitus
Unspecified or Rare Diabetes,C10N000,94383,Secondary diabetes mellitus without complication
Unspecified or Rare Diabetes,C10G000,96506,Secondary pancreatic diabetes mellitus without complication
Unspecified or Rare Diabetes,C10C.11,46624,Maturity onset diabetes in youth
Unspecified or Rare Diabetes,C10D.11,59991,Maturity onset diabetes in youth type 2
Unspecified or Rare Diabetes,C10FS00,95539,Maternally inherited diabetes mellitus
Unspecified or Rare Diabetes,C10D.00,36695,Diabetes mellitus autosomal dominant type 2
Unspecified or Rare Diabetes,C101100,54856,"Diabetes mellitus, adult onset, with ketoacidosis"
Unspecified or Rare Diabetes,C103y00,59288,Other specified diabetes mellitus with coma
Unspecified or Rare Diabetes,C103100,68843,"Diabetes mellitus, adult onset, with ketoacidotic coma"
