Condition,ReadCode,MedCode,ReadTerm
Visual impairment and blindness,9m08.00,106329,Excluded from diabetic retinopathy screening as blind
Visual impairment and blindness,9NfB.00,105795,Requires deafblind communicator guide
Visual impairment and blindness,9NlD.00,98226,Seen by visual impairment teacher
Visual impairment and blindness,F404100,10868,Blind hypotensive eye
Visual impairment and blindness,F404200,37086,Blind hypertensive eye
Visual impairment and blindness,F49..00,8367,Blindness and low vision
Visual impairment and blindness,F49..11,6020,Impaired vision
Visual impairment and blindness,F49..12,12493,Low vision
Visual impairment and blindness,F49..13,3976,Partial sight
Visual impairment and blindness,F49..14,9645,Sight impaired
Visual impairment and blindness,F490.00,1990,"Blindness, both eyes"
Visual impairment and blindness,F490000,55108,Unspecified blindness both eyes
Visual impairment and blindness,F490100,55436,Both eyes total visual impairment
Visual impairment and blindness,F490200,98672,"Better eye: near total VI, Lesser eye: unspecified"
Visual impairment and blindness,F490400,96455,"Better eye: near total VI, Lesser eye: near total VI"
Visual impairment and blindness,F490600,99191,"Better eye: profound VI, Lesser eye: total VI"
Visual impairment and blindness,F490900,42262,"Acquired blindness, both eyes"
Visual impairment and blindness,F490z00,47956,Blindness both eyes NOS
Visual impairment and blindness,F491.00,55844,"Better eye: low vision, Lesser eye: profound VI"
Visual impairment and blindness,F491000,29387,"One eye blind, one eye low vision"
Visual impairment and blindness,F491100,99504,"Better eye: severe VI, Lesser eye: blind, unspecified"
Visual impairment and blindness,F491300,50679,"Better eye: severe VI, Lesser eye: near total VI"
Visual impairment and blindness,F491400,67594,"Better eye: severe VI, Lesser eye: profound VI"
Visual impairment and blindness,F491500,68391,"Better eye: moderate VI, Lesser eye: blind, unspecified"
Visual impairment and blindness,F491700,72411,"Better eye: moderate VI, Lesser eye: near total VI"
Visual impairment and blindness,F491z00,54962,"One eye blind, one eye low vision NOS"
Visual impairment and blindness,F492.00,7203,"Low vision, both eyes"
Visual impairment and blindness,F492000,40451,"Low vision, both eyes unspecified"
Visual impairment and blindness,F492200,66731,"Better eye: severe VI, Lesser eye: severe VI"
Visual impairment and blindness,F492300,73224,"Better eye: moderate VI, Lesser eye: low vision unspecified"
Visual impairment and blindness,F492400,68386,"Better eye: moderate VI, Lesser eye: severe VI"
Visual impairment and blindness,F492500,71319,"Better eye: moderate VI, Lesser eye: moderate VI"
Visual impairment and blindness,F492z00,33447,"Low vision, both eyes NOS"
Visual impairment and blindness,F493.00,20256,"Visual loss, both eyes unqualified"
Visual impairment and blindness,F494.00,60401,Legal blindness USA
Visual impairment and blindness,F495.00,15269,"Profound impairment, one eye"
Visual impairment and blindness,F495000,3851,"Blindness, one eye, unspecified"
Visual impairment and blindness,F495100,63045,"Lesser eye: total visual impairment, Better eye: unspecified"
Visual impairment and blindness,F495200,99165,"Lesser eye: total VI, Better eye: near normal vision"
Visual impairment and blindness,F495300,99166,"Lesser eye: total VI, Better eye: normal vision"
Visual impairment and blindness,F495400,60043,"Lesser eye: near total VI, Better eye: unspecified"
Visual impairment and blindness,F495500,63928,"Lesser eye: near total VI, Better eye: near normal vision"
Visual impairment and blindness,F495600,65144,"Lesser eye: near total VI, Better eye: normal vision"
Visual impairment and blindness,F495800,69998,"Lesser eye: profound VI, Better eye: near normal vision"
Visual impairment and blindness,F495A00,38000,"Acquired blindness, one eye"
Visual impairment and blindness,F495z00,44954,Profound impairment one eye NOS
Visual impairment and blindness,F496.00,25831,"Low vision, one eye"
Visual impairment and blindness,F496000,20607,"Low vision, one eye, unspecified"
Visual impairment and blindness,F496100,104087,"Lesser eye: severe VI, Better eye: unspecified"
Visual impairment and blindness,F496200,25168,"Lesser eye: severe VI, Better eye: near normal vision"
Visual impairment and blindness,F496300,67765,"Lesser eye: severe VI, Better eye: normal vision"
Visual impairment and blindness,F496400,100755,"Lesser eye: moderate VI, Better eye: unspecified"
Visual impairment and blindness,F496500,62657,"Lesser eye: moderate VI, Better eye: near normal vision"
Visual impairment and blindness,F496600,67872,"Lesser eye: moderate VI, Better eye: normal vision"
Visual impairment and blindness,F496z00,37893,"Low vision, one eye NOS"
Visual impairment and blindness,F497.00,104853,"Severe visual impairment, binocular"
Visual impairment and blindness,F498.00,105665,"Moderate visual impairment, binocular"
Visual impairment and blindness,F499.00,104666,"Mild or no visual impairment, binocular"
Visual impairment and blindness,F49A.00,104077,"Blindness, monocular"
Visual impairment and blindness,F49B.00,105206,"Severe visual impairment, monocular"
Visual impairment and blindness,F49C.00,105493,"Moderate visual impairment, monocular"
Visual impairment and blindness,F49y.00,25547,"Visual loss, one eye, unqualified"
Visual impairment and blindness,F49z.00,1444,Visual loss NOS
Visual impairment and blindness,F49z.11,23742,Acquired blindness
Visual impairment and blindness,F49z000,18819,Charles Bonnet syndrome
Visual impairment and blindness,F4H6100,34957,Visual pathway disorder due to vascular disorder
Visual impairment and blindness,F4H6z00,73534,Other visual pathway disorder NOS
Visual impairment and blindness,F4H7.00,20585,Visual cortex disorder
Visual impairment and blindness,F4H7100,66372,Visual cortex disorder due to vascular disorder
Visual impairment and blindness,F4H7300,32467,Cortical blindness
Visual impairment and blindness,F4H7z00,57631,Visual cortex disorder NOS
Visual impairment and blindness,Fy1..00,103907,Combined visual and hearing impairment
Visual impairment and blindness,FyuL.00,98637,[X]Visual disturbances and blindness
Visual impairment and blindness,FyuL100,63732,[X]Other visual disturbances
Visual impairment and blindness,SJ0..00,9342,Optic nerve and pathway injury
Visual impairment and blindness,SJ00.00,67296,Optic nerve (2nd) injury
Visual impairment and blindness,SJ01.00,63298,Optic chiasm injury
Visual impairment and blindness,SJ02.00,56574,Optic pathway injury
Visual impairment and blindness,SJ03.00,60078,Visual cortex injury
Visual impairment and blindness,SJ0z.00,58787,Optic nerve or pathway injury NOS
Visual impairment and blindness,SJ0z.11,32044,Blindness - traumatic - NOS
Visual impairment and blindness,Z96..00,32905,Provision for visual and hearing impairment
Visual impairment and blindness,Z961.00,38717,Provision of guide help for visual and hearing impairment
Visual impairment and blindness,Z962.00,107912,Provision of communicator for visual and hearing impairment
Visual impairment and blindness,ZK74.00,100108,Issue of local authority blind registration
Visual impairment and blindness,ZN56800,73508,Blind telephone user
Visual impairment and blindness,ZN56A00,110179,Deaf-blind telephone user
Visual impairment and blindness,ZRhO.00,52227,Reynell Zinkin language scale for the visually impaired
Visual impairment and blindness,ZRr6.00,90766,Vineland maturity scales adapted for the blind
Visual impairment and blindness,ZV41000,6661,[V]Problems with sight
