Condition,ReadCode,MedCode,ReadTerm
Intervertebral disc disorders,7J40y00,5428,Other specified operation on intervertebral disc
Intervertebral disc disorders,7J40z00,29560,Operation on intervertebral disc NOS
Intervertebral disc disorders,7J4H.00,96344,Primary automated percutaneous mech exc intervert disc
Intervertebral disc disorders,7J4H000,93771,Primary automated percutan mech excis cerv intervert disc
Intervertebral disc disorders,7J4H200,110757,Primary automated percutaneous mech exci lumb intervert disc
Intervertebral disc disorders,7J4J.00,109483,Revisional automated percutan mech excision intervert disc
Intervertebral disc disorders,7J4J000,91613,Revisional automated percutan mech exc cerv intervert disc
Intervertebral disc disorders,7J4J200,94107,Revisional automated percutan mech exc lumb intervert disc
Intervertebral disc disorders,7J4K.00,94944,Primary percutaneous decompression us coblat intervert disc
Intervertebral disc disorders,7J4K000,47128,Primary percutaneous decompres coblat cerv intervert disc
Intervertebral disc disorders,7J4K100,104791,Primary percutaneous decompres coblat thor intervert disc
Intervertebral disc disorders,7J4Kz00,111510,Primary percutaneous decompres coblation intervert disc NOS
Intervertebral disc disorders,7J4L.00,98341,Revisional percutaneous decompres coblation intervert disc
Intervertebral disc disorders,7J4L000,68885,Revisional percutaneous decompres coblat cerv intervert disc
Intervertebral disc disorders,7J4L100,105645,Revisional percutaneous decompres coblat thor intervert disc
Intervertebral disc disorders,7J4L200,93700,Revisional percutaneous decompres coblat lumb intervert disc
Intervertebral disc disorders,7J4M000,104215,Primary percut intrad radio thermocoag cerv intervert disc
Intervertebral disc disorders,7J4M200,98101,Prim percut intrad radiofreq thermocoag lumb intervert disc
Intervertebral disc disorders,7J4My00,113415,OS pri perc intrad radiofreq thermocoag lumb intervert disc
Intervertebral disc disorders,7J4Mz00,110289,Prim per intrad radiofreq thermocoag lumb intervert disc NOS
Intervertebral disc disorders,7J4N.00,95167,Revisional percut intrad radiofreq thermocoag intervert disc
Intervertebral disc disorders,F163000,99739,Myelopathy due to intervertebral disc disease
Intervertebral disc disorders,F337100,33604,Nerve root and plexus compressions in intervert disc disord
Intervertebral disc disorders,N12..00,642,Intervertebral disc disorders
Intervertebral disc disorders,N12..11,37446,Displacement of intervertebral disc
Intervertebral disc disorders,N12..12,904,Slipped intervertebral disc
Intervertebral disc disorders,N120.00,7066,Cervical disc displacement without myelopathy
Intervertebral disc disorders,N120.11,27704,Prolapsed cervical intervertebral disc without myelopathy
Intervertebral disc disorders,N120.12,3680,Cervical disc displacement
Intervertebral disc disorders,N121.00,23390,Thoracic disc displacement without myelopathy
Intervertebral disc disorders,N121.11,29453,Prolapsed thoracic intervertebral disc without myelopathy
Intervertebral disc disorders,N122.00,1575,Lumbar disc displacement
Intervertebral disc disorders,N122.11,643,Prolapsed lumbar intervertebral disc
Intervertebral disc disorders,N122.12,108887,Lumber disc bulge
Intervertebral disc disorders,N123.00,20013,"Disc displacement, site unspecified, without myelopathy"
Intervertebral disc disorders,N123.11,6150,Intervertebral disc prolapse NOS
Intervertebral disc disorders,N123.12,14682,Prolapsed intervertebral disc without myelopathy
Intervertebral disc disorders,N124.00,16082,Schmorl's nodes
Intervertebral disc disorders,N124000,96440,Schmorl's nodes of unspecified region
Intervertebral disc disorders,N124100,67407,Schmorl's nodes of the thoracic region
Intervertebral disc disorders,N124200,60629,Schmorl's nodes of the lumbar region
Intervertebral disc disorders,N124z00,71278,"Schmorl's nodes, region NOS"
Intervertebral disc disorders,N125.00,1500,Cervical disc degeneration
Intervertebral disc disorders,N126.00,4326,Thoracic disc degeneration
Intervertebral disc disorders,N127.00,623,Lumbar disc degeneration
Intervertebral disc disorders,N128.00,825,Degenerative disc disease NOS
Intervertebral disc disorders,N129.00,27642,Disc disorder with myelopathy
Intervertebral disc disorders,N129.11,23907,Prolapsed intervertebral disc with associated myelopathy
Intervertebral disc disorders,N129000,70843,Unspecified disc disorder with myelopathy
Intervertebral disc disorders,N129100,9372,Cervical disc disorder with myelopathy
Intervertebral disc disorders,N129200,51550,Thoracic disc disorder with myelopathy
Intervertebral disc disorders,N129300,28878,Lumbar disc disorder with myelopathy
Intervertebral disc disorders,N129z00,56382,Disc disorder with myelopathy NOS
Intervertebral disc disorders,N12B.00,20726,Disc prolapse with myelopathy
Intervertebral disc disorders,N12B000,25135,Cervical disc prolapse with myelopathy
Intervertebral disc disorders,N12B100,51691,Thoracic disc prolapse with myelopathy
Intervertebral disc disorders,N12B200,12750,Lumbar disc prolapse with myelopathy
Intervertebral disc disorders,N12C.00,11212,Disc prolapse with radiculopathy
Intervertebral disc disorders,N12C000,24698,Cervical disc prolapse with radiculopathy
Intervertebral disc disorders,N12C100,40333,Thoracic disc prolapse with radiculopathy
Intervertebral disc disorders,N12C200,21025,Lumbar disc prolapse with radiculopathy
Intervertebral disc disorders,N12C300,22866,Lumbar disc prolapse with cauda equina compression
Intervertebral disc disorders,N12C400,8823,Prolapsed lumbar intervertebral disc with sciatica
Intervertebral disc disorders,N12D.00,1651,Narrowing intervertebral disc space
Intervertebral disc disorders,N12z.00,25742,Other and unspecified disc disorders
Intervertebral disc disorders,N12z000,56595,Other disc disorders of unspecified site
Intervertebral disc disorders,N12z100,37193,Other cervical disc disorders
Intervertebral disc disorders,N12z200,59346,Other thoracic disc disorders
Intervertebral disc disorders,N12z300,22690,Other lumbar disc disorders
Intervertebral disc disorders,N12z500,22791,Annular tear of cervical disc
Intervertebral disc disorders,N12z600,55065,Resorption of cervical disc
Intervertebral disc disorders,N12z700,41092,Calcification of cervical disc
Intervertebral disc disorders,N12z900,64377,Annular tear of thoracic disc
Intervertebral disc disorders,N12zB00,65660,Calcification of thoracic disc
Intervertebral disc disorders,N12zD00,24138,Annular tear of lumbar disc
Intervertebral disc disorders,N12zE00,63623,Resorption of lumbar disc
Intervertebral disc disorders,N12zF00,67223,Calcification of lumbar disc
Intervertebral disc disorders,N12zH00,6037,Cervical disc disorder with radiculopathy
Intervertebral disc disorders,N12zz00,37512,Disc disorders NOS
Intervertebral disc disorders,N3y0500,16739,Intervertebral disc stenosis of neural canal
Intervertebral disc disorders,N3y0700,22407,Connective tis and disc stenosis of intervertebral foramina
Intervertebral disc disorders,Nyu7000,95690,[X]Other cervical disc displacement
Intervertebral disc disorders,Nyu7100,53831,[X]Other cervical disc degeneration
Intervertebral disc disorders,Nyu7200,63609,[X]Other cervical disc disorders
Intervertebral disc disorders,Nyu7300,101552,[X]Lumbar+other intervertebral disc disordrs with myelopathy
Intervertebral disc disorders,Nyu7400,98570,[X]Lumbar+other intervertbrl disc disordrs with radiculopthy
Intervertebral disc disorders,Nyu7500,109443,[X]Other specified intervertebral disc displacement
Intervertebral disc disorders,Nyu7600,69781,[X]Other specified intervertebral disc degeneration
Intervertebral disc disorders,Nyu7700,106869,[X]Other specified intervertebral disc disorders
Intervertebral disc disorders,Nyu7B00,69838,"[X]Cervical disc disorder, unspecified"
Intervertebral disc disorders,Zw04000,50224,[Q] Central disc prolapse
Intervertebral disc disorders,Zw04100,72597,[Q] Posterolateral disc prolapse
Intervertebral disc disorders,Zw04200,73911,[Q] Sequestrated disc prolapse
