Condition,ReadCode,MedCodeId,Term,SnomedCTConceptId,SnomedCTDescriptionId
Primary malignancy bone and articular cartilage,BBY1.11,457307018,[M]Tibial adamantinoma,56763007,94406013
Primary malignancy bone and articular cartilage,BBZ2.00,314201000006112,Malignant odontogenic tumour,26888009,1216228012
Primary malignancy bone and articular cartilage,BBZ2.11,310571000006113,[M]Intraosseous carcinoma,26888009,44988019
Primary malignancy bone and articular cartilage,BBZC.00,305271000006115,[M]Ameloblastic odontosarcoma,20380000,34278011
Primary malignancy bone and articular cartilage,BBZG.00,305291000006119,Malignant ameloblastoma,88253001,1235329019
Primary malignancy bone and articular cartilage,BBZG.11,304481000006119,"[M]Adamantinoma, malignant",88253001,1235328010
Primary malignancy bone and articular cartilage,BBZN.00,305261000006110,Ameloblastic fibrosarcoma,27092008,45322019
Primary malignancy bone and articular cartilage,BBZN.11,314141000006117,[M]Odontogenic fibrosarcoma,27092008,45324018
Primary malignancy bone and articular cartilage,Byu3.00,292111015,Malignant neoplasm of skeletal system,443679004,2839107012
Primary malignancy bone and articular cartilage,Byu3100,396481000006110,Malignant neoplasm of bone and articular cartilage of limb,1090871000000102,2732621000000111
Primary malignancy bone and articular cartilage,Byu3200,396551000006118,Overlapping malignant neoplasm of bone and articular cartilage,109347009,173899016
Primary malignancy bone and articular cartilage,Byu3300,396471000006112,"[X]Malignant neoplasm/bone+articular cartilage, unspecified",443679004,2839107012
Primary malignancy bone and articular cartilage,ZV10y11,1227580012,[V]Personal history of malignant neoplasm of bone,266987004,2575880014
